sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .,"POSITIVE
This sentence reports an increase in exports, which is generally considered positive news. 
",2,"ModelResponse(id='907e63531fbdc93c', created=1737872330, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThis sentence reports an increase in exports, which is generally considered positive news. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=129, total_tokens=149, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","NEUTRAL
The sentence reports a factual event (Cargotec winning orders) without expressing any positive or negative sentiment. 
",2,"ModelResponse(id='907e63453df7c932', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence reports a factual event (Cargotec winning orders) without expressing any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=165, total_tokens=191, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL
This sentence is a factual statement describing the structure of an organization and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e63455c00823c', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement describing the structure of an organization and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=129, total_tokens=157, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The value of the order is USD 2.3 mn .,"NEUTRAL
This sentence is a factual statement about the value of an order and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345691305c7', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement about the value of an order and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=125, total_tokens=153, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","POSITIVE
The sentence expresses a positive outlook on the merger, highlighting the creation of a strong industry capable of competing globally. 
",2,"ModelResponse(id='907e63456e63e5e9', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence expresses a positive outlook on the merger, highlighting the creation of a strong industry capable of competing globally. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=134, total_tokens=161, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL
This sentence is a factual statement about dates and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e635fdc84c93c', created=1737872332, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement about dates and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=143, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL
The sentence is a factual statement describing the purpose of a report and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e63457e9507fb', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is a factual statement describing the purpose of a report and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=139, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The figure does not include food exports from Finland .,"NEUTRAL
This sentence is a factual statement and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345895ac92b', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=122, total_tokens=144, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE
The sentence reports that share prices ended lower, indicating a negative trend in the market. 
",0,"ModelResponse(id='907e63457c840595', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEGATIVE\nThe sentence reports that share prices ended lower, indicating a negative trend in the market. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=142, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL
This sentence is a factual description of product categories and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345980220ae', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual description of product categories and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=162, total_tokens=187, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","NEUTRAL
The sentence presents financial data without expressing a positive or negative opinion about it. 
",2,"ModelResponse(id='907e63459c879c8e', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence presents financial data without expressing a positive or negative opinion about it. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=146, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The total number of voting rights is 74,612,523 .","NEUTRAL
This sentence is a factual statement about the number of voting rights and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e63459de8080d', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement about the number of voting rights and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=131, total_tokens=159, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence reports an increase in operating profit, which is generally considered positive news. 
",2,"ModelResponse(id='907e6345a84a59f2', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports an increase in operating profit, which is generally considered positive news. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=133, total_tokens=154, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL
This sentence presents factual market share data without expressing any positive or negative opinions. 
",1,"ModelResponse(id='907e6345bcd881f4', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual market share data without expressing any positive or negative opinions. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=157, total_tokens=178, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL
This sentence is a factual statement about a company's earnings release and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6353fc22083e', created=1737872330, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence is a factual statement about a company's earnings release and does not express any positive or negative sentiment. \n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=157, total_tokens=186, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEUTRAL
This sentence presents factual financial data (refining margin) without expressing any positive or negative sentiment. 
",2,"ModelResponse(id='907e6345cb80e5c7', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual financial data (refining margin) without expressing any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=147, total_tokens=172, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
This sentence is a factual statement about Patrick Jeambar's responsibilities and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345c855c557', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence is a factual statement about Patrick Jeambar's responsibilities and does not express any positive or negative sentiment. \n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=137, total_tokens=168, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"POSITIVE
The sentence reports a significant increase in net profit, indicating a positive financial performance. 
",2,"ModelResponse(id='907e6345c8ff5992', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports a significant increase in net profit, indicating a positive financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=166, total_tokens=187, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","POSITIVE
The sentence reports an increase in profit, indicating a positive financial performance. 
",2,"ModelResponse(id='907e6345d81bd6f5', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports an increase in profit, indicating a positive financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=19, prompt_tokens=142, total_tokens=161, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
This new partnership agreement represents a significant milestone for both parties .,"POSITIVE
The sentence expresses a positive sentiment as it uses words like ""significant milestone"" which implies progress and achievement. 
",2,"ModelResponse(id='907e6354ca16c932', created=1737872331, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence expresses a positive sentiment as it uses words like ""significant milestone"" which implies progress and achievement. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=124, total_tokens=150, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The corrected chapter is in its entirety below .,"NEUTRAL
This sentence is a factual statement about the availability of a corrected chapter and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345ea88c964', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement about the availability of a corrected chapter and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=121, total_tokens=150, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL
This sentence is a factual description of the products manufactured by Tulikivi and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345fa5ff27a', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual description of the products manufactured by Tulikivi and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=137, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL
This sentence is a factual statement about reporting structure and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e6345fb50d6b5', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence is a factual statement about reporting structure and does not express any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=132, total_tokens=157, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"POSITIVE
The sentence reports an increase in operating result from a loss to a profit, indicating a positive sentiment. 
",2,"ModelResponse(id='907e63460de0e5e4', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports an increase in operating result from a loss to a profit, indicating a positive sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=144, total_tokens=169, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","NEGATIVE
The sentence reports a 45% decrease in net profit, indicating negative financial performance. 
",0,"ModelResponse(id='907e6345faafc964', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEGATIVE\nThe sentence reports a 45% decrease in net profit, indicating negative financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=179, total_tokens=202, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"POSITIVE
The sentence reports an increase in sales, which is generally considered positive news. 
",2,"ModelResponse(id='907e6346196f81a0', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports an increase in sales, which is generally considered positive news. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=136, total_tokens=156, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL
This sentence is a factual statement describing Ruukki's delivery of steel structures for a bridge project. It doesn't express any positive or negative sentiment. 
",1,"ModelResponse(id='907e63461fc7c591', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence is a factual statement describing Ruukki's delivery of steel structures for a bridge project. It doesn't express any positive or negative sentiment. \n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=38, prompt_tokens=140, total_tokens=178, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","POSITIVE
The sentence reports a significant increase in net profit, indicating a positive financial performance. 
",2,"ModelResponse(id='907e63462eeed6cb', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports a significant increase in net profit, indicating a positive financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=148, total_tokens=169, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","NEUTRAL
The sentence presents factual information about revenue growth without expressing any positive or negative sentiment. 
",2,"ModelResponse(id='907e63462ea2c995', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence presents factual information about revenue growth without expressing any positive or negative sentiment. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=133, total_tokens=155, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .","NEUTRAL
This sentence is a factual statement describing Poyry's business focus and does not express any positive or negative sentiment. 
",1,"ModelResponse(id='907e635eb9abc932', created=1737872332, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence is a factual statement describing Poyry's business focus and does not express any positive or negative sentiment. \n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=134, total_tokens=163, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","NEGATIVE
The sentence reports a decrease in net profit, indicating a negative financial performance. 
",0,"ModelResponse(id='907e63463ea7c936', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEGATIVE\nThe sentence reports a decrease in net profit, indicating a negative financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=150, total_tokens=170, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .","POSITIVE
The sentence reports an increase in net sales, indicating positive financial performance. 
",2,"ModelResponse(id='907e63464fba6ff1', created=1737872328, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence reports an increase in net sales, indicating positive financial performance. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=19, prompt_tokens=150, total_tokens=169, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
