X_ml,X_ml_unscale,y,llm_responses,complete_responses
"[0.0, 1.0, 0.26021823287010193, 2.0, -1.1205439567565918, -0.22634707391262054, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 1.0, 44.0, 2.0, 77005.0, 597.0, 0.0, 2.0, 0.0]",0,"HIGH RISK
This individual has a credit score of 597, which is considered subprime and indicates a higher likelihood of defaulting on a loan. 

","ModelResponse(id='8e7cccf6c9b07d1a-EWR', created=1732486977, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nThis individual has a credit score of 597, which is considered subprime and indicates a higher likelihood of defaulting on a loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=241, total_tokens=278, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 1.0, 0.26021823287010193, 2.0, -2.5781970024108887, -1.2770655155181885, -0.2348881959915161, 0.3256990611553192, 0.0]","[1.0, 1.0, 44.0, 2.0, 51949.0, 531.0, 2.0, 2.0, 0.0]",0,"HIGH RISK
This individual presents several risk factors: a low credit score (531) typically indicates a history of financial difficulties, and a short loan term (2 years) can put pressure on repayment.  While multiple signers can mitigate risk, the low credit score is a strong indicator of potential default. 

","ModelResponse(id='8e7cccff6a377d1a-EWR', created=1732486978, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nThis individual presents several risk factors: a low credit score (531) typically indicates a history of financial difficulties, and a short loan term (2 years) can put pressure on repayment.  While multiple signers can mitigate risk, the low credit score is a strong indicator of potential default. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=68, prompt_tokens=239, total_tokens=307, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 1.0, -1.8341253995895386, 2.0, -1.7717640399932861, -1.117865800857544, 1.1757386922836304, 0.3256990611553192, 0.0]","[1.0, 1.0, 31.0, 2.0, 65811.0, 541.0, 6.0, 2.0, 0.0]",0,"HIGH RISK
This individual presents several risk factors. A credit score of 541 is considered poor, indicating a history of financial instability. While a dual-signer mitigates some risk, the relatively low income and short loan term (6 years) suggest potential difficulty in meeting repayment obligations. 

","ModelResponse(id='8e7ccd09dbe67d1a-EWR', created=1732486980, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nThis individual presents several risk factors. A credit score of 541 is considered poor, indicating a history of financial instability. While a dual-signer mitigates some risk, the relatively low income and short loan term (6 years) suggest potential difficulty in meeting repayment obligations. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=64, prompt_tokens=245, total_tokens=309, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, -0.8675053119659424, 2.0, -0.15814156830310822, 0.5059718489646912, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 1.0, 37.0, 2.0, 93548.0, 643.0, 0.0, 2.0, 0.0]",0,"LOW RISK
This individual has a decent credit score, a stable income, and the added security of two signers, all of which suggest a lower likelihood of defaulting on the loan. 

","ModelResponse(id='8e7ccd125a227d1a-EWR', created=1732486981, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a decent credit score, a stable income, and the added security of two signers, all of which suggest a lower likelihood of defaulting on the loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=240, total_tokens=283, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, -0.7064019441604614, 0.0, 0.15402981638908386, 1.5726103782653809, -0.2348881959915161, 0.3256990611553192, 0.0]","[0.0, 1.0, 38.0, 0.0, 98914.0, 710.0, 2.0, 2.0, 0.0]",0,"LOW RISK
This individual has a good credit score, a solid income, and is applying for a relatively short-term loan. These factors suggest a low likelihood of default. 

","ModelResponse(id='8e7ccd17eb637d1a-EWR', created=1732486982, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a good credit score, a solid income, and is applying for a relatively short-term loan. These factors suggest a low likelihood of default. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=244, total_tokens=284, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 0.0, 3.160078763961792, 1.0, 0.6421830058097839, -0.06714729964733124, -0.5875449180603027, 0.3256990611553192, 0.0]","[0.0, 0.0, 62.0, 1.0, 107305.0, 607.0, 1.0, 2.0, 0.0]",1,"LOW RISK
While her credit score is below average, her high income, advanced education, and the presence of two co-signers significantly mitigate the risk. 



","ModelResponse(id='8e7ccd1e8e3c7d1a-EWR', created=1732486983, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nWhile her credit score is below average, her high income, advanced education, and the presence of two co-signers significantly mitigate the risk. \n\n\n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=247, total_tokens=284, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 1.0, -0.7064019441604614, 2.0, -0.04917827993631363, -1.5158652067184448, 0.11776852607727051, 0.3256990611553192, 0.0]","[1.0, 1.0, 38.0, 2.0, 95421.0, 516.0, 3.0, 2.0, 0.0]",0,"HIGH RISK
This individual has a low credit score (516), which is a strong indicator of potential loan default. While he has a decent income and co-signers, his credit score suggests a history of financial instability. 

","ModelResponse(id='8e7ccd23ae107d1a-EWR', created=1732486984, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nThis individual has a low credit score (516), which is a strong indicator of potential loan default. While he has a decent income and co-signers, his credit score suggests a history of financial instability. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=52, prompt_tokens=247, total_tokens=299, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 0.0, -1.0286086797714233, 2.0, -0.31928855180740356, 0.4582119286060333, -0.9402016401290894, -3.0703189373016357, 0.0]","[0.0, 0.0, 36.0, 2.0, 90778.0, 640.0, 0.0, 1.0, 0.0]",0,"LOW RISK
This individual has a decent income, a reasonable credit score, and is a citizen, all of which are positive indicators for loan repayment.  While the loan length is unknown, the other factors suggest a lower likelihood of default. 

","ModelResponse(id='8e7ccd2a197c7d1a-EWR', created=1732486985, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a decent income, a reasonable credit score, and is a citizen, all of which are positive indicators for loan repayment.  While the loan length is unknown, the other factors suggest a lower likelihood of default. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=53, prompt_tokens=247, total_tokens=300, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, 0.4213216006755829, 0.0, 1.7449054718017578, 0.4263719916343689, -0.5875449180603027, 0.3256990611553192, 0.0]","[0.0, 1.0, 45.0, 0.0, 126260.0, 638.0, 1.0, 2.0, 0.0]",0,"LOW RISK
This individual has a decent income, a college education, and is a citizen. While his credit score is slightly below average, the short loan term and the presence of a co-signer mitigate the risk significantly. 



","ModelResponse(id='8e7ccd30cc2e7d1a-EWR', created=1732486986, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a decent income, a college education, and is a citizen. While his credit score is slightly below average, the short loan term and the presence of a co-signer mitigate the risk significantly. \n\n\n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=245, total_tokens=295, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 1.0, 0.09911487996578217, 2.0, -1.391585111618042, -0.35370689630508423, 0.11776852607727051, 0.3256990611553192, 0.0]","[1.0, 1.0, 43.0, 2.0, 72346.0, 589.0, 3.0, 2.0, 0.0]",0,"HIGH RISK
Despite a decent income and multiple signers, a credit score of 589 indicates a history of financial instability and a higher likelihood of defaulting on the loan. 

","ModelResponse(id='8e7ccd404c2a7d1a-EWR', created=1732486988, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nDespite a decent income and multiple signers, a credit score of 589 indicates a history of financial instability and a higher likelihood of defaulting on the loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=42, prompt_tokens=250, total_tokens=292, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 1.0, -0.06198848411440849, 2.0, -0.8232656121253967, -0.5288266539573669, 1.528395414352417, 0.3256990611553192, 0.0]","[1.0, 1.0, 42.0, 2.0, 82115.0, 578.0, 7.0, 2.0, 0.0]",0,"HIGH RISK
While the individual has a decent income and co-signers, a credit score of 578 indicates a history of financial instability and significantly increases the likelihood of loan default. 

","ModelResponse(id='8e7ccd472f507d1a-EWR', created=1732486989, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a decent income and co-signers, a credit score of 578 indicates a history of financial instability and significantly increases the likelihood of loan default. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=246, total_tokens=290, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, -1.3508154153823853, 2.0, -0.475432425737381, 0.10797245055437088, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 1.0, 34.0, 2.0, 88094.0, 618.0, 0.0, 2.0, 0.0]",0,"HIGH RISK
While the individual has a decent income and is using co-signers, a credit score of 618 is considered subprime, indicating a higher likelihood of defaulting on the loan. 

","ModelResponse(id='8e7ccd50ff277d1a-EWR', created=1732486991, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a decent income and is using co-signers, a credit score of 618 is considered subprime, indicating a higher likelihood of defaulting on the loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=247, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, 0.4213216006755829, 2.0, -0.7513021230697632, -0.9586660265922546, -0.5875449180603027, 0.3256990611553192, 0.0]","[0.0, 1.0, 45.0, 2.0, 83352.0, 551.0, 1.0, 2.0, 0.0]",0,"HIGH RISK
This individual has a low credit score (551), which is a strong indicator of potential loan default.  While he has a decent income and co-signers, the low credit score outweighs these positive factors. 

","ModelResponse(id='8e7ccd5ceb5f7d1a-EWR', created=1732486993, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nThis individual has a low credit score (551), which is a strong indicator of potential loan default.  While he has a decent income and co-signers, the low credit score outweighs these positive factors. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=53, prompt_tokens=241, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, 0.09911487996578217, 1.0, 0.06310103088617325, -0.6243464946746826, 0.11776852607727051, 0.3256990611553192, 0.0]","[0.0, 1.0, 43.0, 1.0, 97351.0, 572.0, 3.0, 2.0, 0.0]",0,"HIGH RISK
While the individual has a good income and education, a credit score of 572 is considered subprime and indicates a higher likelihood of defaulting on a loan.  Having co-signers mitigates some risk, but the low credit score is a significant red flag. 

","ModelResponse(id='8e7ccd643fe67d1a-EWR', created=1732486994, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a good income and education, a credit score of 572 is considered subprime and indicates a higher likelihood of defaulting on a loan.  Having co-signers mitigates some risk, but the low credit score is a significant red flag. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=64, prompt_tokens=246, total_tokens=310, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 0.0, -1.1897120475769043, 2.0, -0.01799604669213295, 0.21941228210926056, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 0.0, 35.0, 2.0, 95957.0, 625.0, 0.0, 2.0, 0.0]",0,"LOW RISK
This individual has a decent credit score, a good income, and the added security of two signers, all of which mitigate the risk of loan default. 



","ModelResponse(id='8e7ccd72efad7d1a-EWR', created=1732486997, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a decent credit score, a good income, and the added security of two signers, all of which mitigate the risk of loan default. \n\n\n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=39, prompt_tokens=240, total_tokens=279, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, -1.3508154153823853, 2.0, -1.1154245138168335, 0.09205246716737747, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 1.0, 34.0, 2.0, 77093.0, 617.0, 0.0, 2.0, 0.0]",1,"HIGH RISK
While the individual has a decent income and is employed, his credit score of 617 suggests a history of financial instability and potential difficulty managing debt. This, coupled with the need for co-signers, raises concerns about his ability to repay the loan independently. 

","ModelResponse(id='8e7ccd7ecb187d1a-EWR', created=1732486998, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a decent income and is employed, his credit score of 617 suggests a history of financial instability and potential difficulty managing debt. This, coupled with the need for co-signers, raises concerns about his ability to repay the loan independently. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=62, prompt_tokens=248, total_tokens=310, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, -0.3841952085494995, 1.0, -1.2507996559143066, 0.15573237836360931, 0.11776852607727051, 0.3256990611553192, 0.0]","[0.0, 1.0, 40.0, 1.0, 74766.0, 621.0, 3.0, 2.0, 0.0]",0,"HIGH RISK
While the individual has a decent income and education, a credit score of 621 is considered subprime, indicating a higher likelihood of defaulting on a loan.  Having co-signers mitigates some risk, but the credit score remains a significant concern. 

","ModelResponse(id='8e7ccd8f2d6a7d1a-EWR', created=1732487001, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a decent income and education, a credit score of 621 is considered subprime, indicating a higher likelihood of defaulting on a loan.  Having co-signers mitigates some risk, but the credit score remains a significant concern. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=62, prompt_tokens=245, total_tokens=307, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 1.0, 0.4213216006755829, 2.0, -0.13347503542900085, 0.07613249123096466, -0.2348881959915161, 0.3256990611553192, 0.0]","[0.0, 1.0, 45.0, 2.0, 93972.0, 616.0, 2.0, 2.0, 0.0]",0,"HIGH RISK
While the individual has a decent income, a credit score of 616 is considered subprime, indicating a higher likelihood of defaulting on the loan. 

","ModelResponse(id='8e7ccd9e2d717d1a-EWR', created=1732487003, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nWhile the individual has a decent income, a credit score of 616 is considered subprime, indicating a higher likelihood of defaulting on the loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=245, total_tokens=285, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[1.0, 0.0, -1.6730221509933472, 0.0, -0.03603054955601692, -0.8313062191009521, 1.528395414352417, 0.3256990611553192, 0.0]","[1.0, 0.0, 32.0, 0.0, 95647.0, 559.0, 7.0, 2.0, 0.0]",0,"HIGH RISK
Despite a college education, good income, and multiple signers, a credit score of 559 indicates a high likelihood of defaulting on the loan. 

","ModelResponse(id='8e7ccda72acf7d1a-EWR', created=1732487005, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='HIGH RISK\nDespite a college education, good income, and multiple signers, a credit score of 559 indicates a high likelihood of defaulting on the loan. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=237, total_tokens=277, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"[0.0, 0.0, 0.7435283064842224, 2.0, -0.06442034244537354, 0.15573237836360931, -0.9402016401290894, 0.3256990611553192, 0.0]","[0.0, 0.0, 47.0, 2.0, 95159.0, 621.0, 0.0, 2.0, 0.0]",0,"LOW RISK
This individual has a decent income and a credit score above the subprime range, suggesting a reasonable likelihood of loan repayment. 



","ModelResponse(id='8e7ccdadfdb07d1a-EWR', created=1732487006, model='together_ai/google/gemma-2-27b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='LOW RISK\nThis individual has a decent income and a credit score above the subprime range, suggesting a reasonable likelihood of loan repayment. \n\n\n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=239, total_tokens=271, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
