sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .,"NEUTRAL
This sentence presents factual information about export growth without expressing any positive or negative sentiment.
",2,"ModelResponse(id='chatcmpl-14abe7ff-b7fb-409e-9ba3-00ad16e9d6a7', created=1739129981, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual information about export growth without expressing any positive or negative sentiment.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=119, total_tokens=139, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","NEUTRAL
This sentence reports factual information about business dealings and doesn't express any particular sentiment.  The mention of monetary figures doesn't inherently convey positivity or negativity in this context; it simply states the value of the orders.
",2,"ModelResponse(id='chatcmpl-3bcb635a-f8e8-46bf-b96d-01449e1d836b', created=1739129982, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence reports factual information about business dealings and doesn't express any particular sentiment.  The mention of monetary figures doesn't inherently convey positivity or negativity in this context; it simply states the value of the orders.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=48, prompt_tokens=155, total_tokens=203, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL
This sentence presents factual information about the structure of an organization and does not express any sentiment.
",1,"ModelResponse(id='chatcmpl-af027eab-2e34-46b7-ae06-c1a8879574f8', created=1739129984, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual information about the structure of an organization and does not express any sentiment.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=119, total_tokens=141, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
The value of the order is USD 2.3 mn .,"NEUTRAL
The sentence states a factual amount and doesn't express any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-775e6b0a-2a0b-46e7-8d02-541dd3193877', created=1739129985, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence states a factual amount and doesn't express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=115, total_tokens=136, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","NEUTRAL
The sentence states a potential outcome (creating a strong EU-based fertilizer industry) and the reason for it (combining two producers). It doesn't express any positive or negative sentiment about this outcome.  It simply presents the information as a factual statement.
",2,"ModelResponse(id='chatcmpl-268107ef-432f-4e0e-9fe2-f789954cd1d1', created=1739129985, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence states a potential outcome (creating a strong EU-based fertilizer industry) and the reason for it (combining two producers). It doesn't express any positive or negative sentiment about this outcome.  It simply presents the information as a factual statement.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=56, prompt_tokens=124, total_tokens=180, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL
This sentence presents factual information about a share subscription period without expressing any positive or negative sentiment. It simply states the start and end dates.
",1,"ModelResponse(id='chatcmpl-5ed78da4-04a1-4f4c-8512-cb5125eb8615', created=1739129987, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual information about a share subscription period without expressing any positive or negative sentiment. It simply states the start and end dates.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=133, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL
The sentence provides a factual description of a report and its purpose, without expressing any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-efaeafb8-89fd-4cd1-86cc-901a48e675b5', created=1739129988, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence provides a factual description of a report and its purpose, without expressing any positive or negative sentiment.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=129, total_tokens=154, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
The figure does not include food exports from Finland .,"NEUTRAL
The sentence states a factual piece of information without expressing any positive or negative sentiment. It simply describes what is *not* included in the figure.
",1,"ModelResponse(id='chatcmpl-100b4616-03c9-43e8-84e6-42da1de697f5', created=1739129989, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence states a factual piece of information without expressing any positive or negative sentiment. It simply describes what is *not* included in the figure.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=112, total_tokens=145, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEUTRAL
The sentence describes stock market activity, reporting a decline in share prices despite a rebound in bank stocks. This is a factual statement about market trends, not an expression of sentiment.
",0,"ModelResponse(id='chatcmpl-17643faa-74c7-432e-82cc-e4bea055c710', created=1739129990, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence describes stock market activity, reporting a decline in share prices despite a rebound in bank stocks. This is a factual statement about market trends, not an expression of sentiment.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=39, prompt_tokens=132, total_tokens=171, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL
The sentence provides a factual description of a company's product categories and does not express any sentiment.
",1,"ModelResponse(id='chatcmpl-82caa1f5-5d79-4bea-8b97-987e99dc520f', created=1739129992, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence provides a factual description of a company's product categories and does not express any sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=152, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","NEGATIVE
While the current cash flow is positive, the comparison to the previous year's significant negative cash flow highlights a negative financial trend and potentially precarious situation.  The sentence emphasizes a prior substantial loss, framing the current positive cash flow within a context of ongoing financial recovery.
",2,"ModelResponse(id='chatcmpl-18d72669-d605-4c18-a952-520fbe7be36e', created=1739129993, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEGATIVE\nWhile the current cash flow is positive, the comparison to the previous year's significant negative cash flow highlights a negative financial trend and potentially precarious situation.  The sentence emphasizes a prior substantial loss, framing the current positive cash flow within a context of ongoing financial recovery.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=56, prompt_tokens=136, total_tokens=192, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"The total number of voting rights is 74,612,523 .","NEUTRAL
This sentence presents factual information about a quantity (number of voting rights) and does not express any sentiment.
",1,"ModelResponse(id='chatcmpl-50e2e9ae-5d27-4027-b5a8-433e57d3a33e', created=1739129994, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual information about a quantity (number of voting rights) and does not express any sentiment.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=121, total_tokens=146, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence describes an increase in operating profit, which is a positive financial indicator.
",2,"ModelResponse(id='chatcmpl-cddd2fcd-ab9a-4cb5-8454-0ab895f8fd40', created=1739129995, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence describes an increase in operating profit, which is a positive financial indicator.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=19, prompt_tokens=123, total_tokens=142, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL
This sentence presents factual information about market share without expressing any positive or negative sentiment. It simply states the percentages held by different companies.
",1,"ModelResponse(id='chatcmpl-c0df3d22-f46d-4b77-bb76-53151f19e2b4', created=1739129996, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThis sentence presents factual information about market share without expressing any positive or negative sentiment. It simply states the percentages held by different companies.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=147, total_tokens=177, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL
This sentence presents factual information about a company's upcoming report release. It does not express any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-0bd66751-ad95-4806-a18b-1f5a3f96d63d', created=1739129997, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence presents factual information about a company's upcoming report release. It does not express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=147, total_tokens=175, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEUTRAL
This sentence presents factual information comparing refining margins between two years. It doesn't express any positive or negative sentiment.
",2,"ModelResponse(id='chatcmpl-357218ff-4dcc-47d9-9b46-58804b3b7d09', created=1739129998, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence presents factual information comparing refining margins between two years. It doesn't express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=137, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
This sentence states Patrick Jeambar's continued responsibilities within Ahlstrom Corporation. It presents factual information about his role and doesn't express any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-31e33600-eeb7-410b-ae8e-6b0cccc934fe', created=1739129999, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence states Patrick Jeambar's continued responsibilities within Ahlstrom Corporation. It presents factual information about his role and doesn't express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=39, prompt_tokens=127, total_tokens=166, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"POSITIVE
The sentence describes a significant increase in net profit, which is a positive financial indicator.
",2,"ModelResponse(id='chatcmpl-a415db86-f203-455f-be8d-3f86f41bee22', created=1739130001, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence describes a significant increase in net profit, which is a positive financial indicator.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=156, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","POSITIVE
The sentence describes an increase in operating profit, which is generally considered a positive financial indicator.
",2,"ModelResponse(id='chatcmpl-493aa01b-9d44-44f3-b947-419f747e61bc', created=1739130002, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence describes an increase in operating profit, which is generally considered a positive financial indicator.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=132, total_tokens=153, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
This new partnership agreement represents a significant milestone for both parties .,"POSITIVE
The sentence expresses a positive sentiment due to the use of ""significant milestone,"" which implies a positive achievement and progress for both parties involved.
",2,"ModelResponse(id='chatcmpl-1446bd93-68fa-497f-8bec-e6af7349fc44', created=1739130003, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence expresses a positive sentiment due to the use of ""significant milestone,"" which implies a positive achievement and progress for both parties involved.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=114, total_tokens=144, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
The corrected chapter is in its entirety below .,"NEUTRAL
The sentence provides information about the location of a corrected chapter. It doesn't express any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-111537b8-9a02-4ba1-8453-356e6c40daab', created=1739130004, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence provides information about the location of a corrected chapter. It doesn't express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=111, total_tokens=138, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL
This sentence describes the products a company manufactures. It doesn't express any positive or negative sentiment.
",1,"ModelResponse(id='chatcmpl-bd2e2d9b-08ae-47aa-9145-b5b79f7b8b8b', created=1739130005, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence describes the products a company manufactures. It doesn't express any positive or negative sentiment.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=127, total_tokens=151, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL
This sentence states a reporting structure within a company. It doesn't express any positive or negative sentiment.  It simply conveys factual information.
",1,"ModelResponse(id='chatcmpl-af6d0f69-bec3-4484-b289-a79f3cbb1f98', created=1739130006, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThis sentence states a reporting structure within a company. It doesn't express any positive or negative sentiment.  It simply conveys factual information.\n"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=122, total_tokens=154, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"POSITIVE
The sentence describes a significant improvement in operating results, going from a loss to a substantial positive figure. This indicates a positive financial trend.
",2,"ModelResponse(id='chatcmpl-1efee7b3-0e42-4767-a68b-701cdeec0421', created=1739130007, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence describes a significant improvement in operating results, going from a loss to a substantial positive figure. This indicates a positive financial trend.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=134, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])",
