sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .," POSITIVE

The sentence expresses a positive sentiment as it indicates growth in exports, which is generally considered a positive development.",2,"ModelResponse(id='907e6c818ecc3b80', created=1737872706, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates growth in exports, which is generally considered a positive development.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=144, total_tokens=173, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland ."," POSITIVE

The sentence expresses a positive sentiment as it describes Cargotec Oyj winning orders worth EUR 10 million to deliver linkspans to Jordan, Morocco, and Ireland, which is a positive business achievement.",2,"ModelResponse(id='907e6c81abb9d6e3', created=1737872706, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it describes Cargotec Oyj winning orders worth EUR 10 million to deliver linkspans to Jordan, Morocco, and Ireland, which is a positive business achievement.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=55, prompt_tokens=188, total_tokens=243, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The new organization consists of two business units : Charging & Messaging and Finance & Administration .," NEUTRAL

This sentence is neutral as it simply states the structure of a new organization, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e6cac1b86820f', created=1737872713, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' NEUTRAL\n\nThis sentence is neutral as it simply states the structure of a new organization, without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=145, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The value of the order is USD 2.3 mn .," POSITIVE

The sentence expresses a financial transaction of a significant value, which is generally considered a positive sentiment. The use of ""USD 2.3 mn"" indicates a large amount of money, which is typically associated with positive outcomes in a business context.",1,"ModelResponse(id='907e6c983865824e', created=1737872710, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a financial transaction of a significant value, which is generally considered a positive sentiment. The use of ""USD 2.3 mn"" indicates a large amount of money, which is typically associated with positive outcomes in a business context.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=59, prompt_tokens=139, total_tokens=198, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added ."," POSITIVE

The sentence expresses a positive sentiment as it indicates that the merger of two producers will result in a strong and competitive fertilizer industry in the EU. The use of the word ""strong"" and the mention of being able to meet global competition are both positive indicators.",2,"ModelResponse(id='907e6c95ebe359fd', created=1737872710, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates that the merger of two producers will result in a strong and competitive fertilizer industry in the EU. The use of the word ""strong"" and the mention of being able to meet global competition are both positive indicators.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=63, prompt_tokens=150, total_tokens=213, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .," NEUTRAL

This sentence is classified as 'NEUTRAL' because it is merely stating a fact about the share subscription period for C options, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e6c970b393b80', created=1737872710, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEUTRAL\n\nThis sentence is classified as 'NEUTRAL' because it is merely stating a fact about the share subscription period for C options, without expressing any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=157, total_tokens=200, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .," POSITIVE

The sentence expresses a positive sentiment as it highlights the importance and value of the Neste Oil Corporation Refining Operation Assets Summary Report as an essential source of company data and information.",1,"ModelResponse(id='907e6c993e055b35', created=1737872710, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it highlights the importance and value of the Neste Oil Corporation Refining Operation Assets Summary Report as an essential source of company data and information.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=158, total_tokens=202, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The figure does not include food exports from Finland .," NEUTRAL

The sentence is neutral as it is stating a fact about the figure not including food exports from Finland, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e6c828e97c5b6', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' NEUTRAL\n\nThe sentence is neutral as it is stating a fact about the figure not including food exports from Finland, without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=135, total_tokens=171, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .," NEGATIVE

The sentence is classified as 'NEGATIVE' because it describes a situation where share prices ended lower, indicating a decline in the market, which is generally considered a negative sentiment.",0,"ModelResponse(id='907e6c82ab1f057d', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEGATIVE\n\nThe sentence is classified as 'NEGATIVE' because it describes a situation where share prices ended lower, indicating a decline in the market, which is generally considered a negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=160, total_tokens=204, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems ."," NEUTRAL

The sentence is neutral as it is simply listing products without expressing any sentiment or opinion about them.",1,"ModelResponse(id='907e6c97fa5ed6c4', created=1737872710, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' NEUTRAL\n\nThe sentence is neutral as it is simply listing products without expressing any sentiment or opinion about them.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=182, total_tokens=209, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 ."," POSITIVE

The sentence is classified as 'POSITIVE' because it indicates a significant improvement in cash flow from operations, changing from a negative EUR 68.6 million to a positive EUR 7.4 million. This positive change suggests a more favorable financial situation.",2,"ModelResponse(id='907e6c82ecc2e617', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" POSITIVE\n\nThe sentence is classified as 'POSITIVE' because it indicates a significant improvement in cash flow from operations, changing from a negative EUR 68.6 million to a positive EUR 7.4 million. This positive change suggests a more favorable financial situation."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=63, prompt_tokens=164, total_tokens=227, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The total number of voting rights is 74,612,523 ."," NEUTRAL

This sentence is classified as 'NEUTRAL' because it is a factual statement that does not express any sentiment or emotion. It is simply stating the total number of voting rights.",1,"ModelResponse(id='907e6cb4fe78824e', created=1737872715, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEUTRAL\n\nThis sentence is classified as 'NEUTRAL' because it is a factual statement that does not express any sentiment or emotion. It is simply stating the total number of voting rights."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=144, total_tokens=189, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Orion Pharma 's operating profit increased by 42.5 % from 2004 .," POSITIVE

The sentence expresses a positive sentiment as it indicates a significant increase in the operating profit of Orion Pharma, which is a favorable development.",2,"ModelResponse(id='907e6c9d2a7e0586', created=1737872711, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates a significant increase in the operating profit of Orion Pharma, which is a favorable development.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=38, prompt_tokens=149, total_tokens=187, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group ."," NEUTRAL

This sentence is neutral as it simply states factual information about the market share of different companies in the South Korean handset market. It does not express any positive or negative sentiment.",1,"ModelResponse(id='907e6ca2ab61c5b9', created=1737872712, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' NEUTRAL\n\nThis sentence is neutral as it simply states factual information about the market share of different companies in the South Korean handset market. It does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=178, total_tokens=221, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 ."," NEUTRAL

This sentence is classified as 'NEUTRAL' because it is merely stating a fact about the release of a financial report. It does not express any positive or negative sentiment.",1,"ModelResponse(id='907e6c83fb253b92', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEUTRAL\n\nThis sentence is classified as 'NEUTRAL' because it is merely stating a fact about the release of a financial report. It does not express any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=174, total_tokens=217, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year ."," NEUTRAL

This sentence is neutral as it is simply stating a factual comparison between two figures from different years. It does not express any positive or negative sentiment.",2,"ModelResponse(id='907e6c840c03c9ab', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' NEUTRAL\n\nThis sentence is neutral as it is simply stating a factual comparison between two figures from different years. It does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=161, total_tokens=198, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation ."," POSITIVE

The sentence expresses a positive sentiment as it indicates that Patrick Jeambar will continue to hold important responsibilities in the Ahlstrom Corporation, including Innovation and Health, Safety, and Environment functions. This implies trust and confidence in his abilities.",1,"ModelResponse(id='907e6cb98c1fd6c4', created=1737872715, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates that Patrick Jeambar will continue to hold important responsibilities in the Ahlstrom Corporation, including Innovation and Health, Safety, and Environment functions. This implies trust and confidence in his abilities.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=58, prompt_tokens=154, total_tokens=212, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .," POSITIVE

The sentence expresses a positive sentiment as it indicates a significant increase in net profit for Outotec in the second quarter of 2007 compared to the previous year.",2,"ModelResponse(id='907e6c844f3907b5', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates a significant increase in net profit for Outotec in the second quarter of 2007 compared to the previous year.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=185, total_tokens=228, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier ."," POSITIVE

The sentence expresses a positive sentiment as it indicates an increase in the consolidated operating profit from the previous year.",2,"ModelResponse(id='907e6ca13aed8005', created=1737872711, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates an increase in the consolidated operating profit from the previous year.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=162, total_tokens=192, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
This new partnership agreement represents a significant milestone for both parties .," POSITIVE

The sentence expresses a positive sentiment as it indicates that the new partnership agreement is a significant achievement for both parties involved. The word 'milestone' also suggests a positive development or success.",2,"ModelResponse(id='907e6c869983c9ac', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates that the new partnership agreement is a significant achievement for both parties involved. The word 'milestone' also suggests a positive development or success."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=138, total_tokens=183, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The corrected chapter is in its entirety below .," POSITIVE

The sentence expresses a positive sentiment as it indicates that the chapter has been corrected, implying a successful resolution or improvement.",1,"ModelResponse(id='907e6c869a662427', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' POSITIVE\n\nThe sentence expresses a positive sentiment as it indicates that the chapter has been corrected, implying a successful resolution or improvement.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=135, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics ."," POSITIVE

The sentence is classified as 'POSITIVE' because it describes the manufacturing capabilities of Tulikivi in a neutral or positive light, without any negative connotations. The products mentioned, such as heat-retaining fireplaces and natural stone products, are generally viewed positively.",1,"ModelResponse(id='907e6c875c4a172f', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" POSITIVE\n\nThe sentence is classified as 'POSITIVE' because it describes the manufacturing capabilities of Tulikivi in a neutral or positive light, without any negative connotations. The products mentioned, such as heat-retaining fireplaces and natural stone products, are generally viewed positively."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=65, prompt_tokens=157, total_tokens=222, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .," NEUTRAL

This sentence is classified as 'NEUTRAL' because it is a statement of fact about the reporting structure within a company, and does not express any positive or negative sentiment.",1,"ModelResponse(id='907e6c9e7c23d6e3', created=1737872711, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEUTRAL\n\nThis sentence is classified as 'NEUTRAL' because it is a statement of fact about the reporting structure within a company, and does not express any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=148, total_tokens=191, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .," POSITIVE

The sentence is classified as 'POSITIVE' because it indicates a significant improvement in the operating result, changing from a loss to a profit.",2,"ModelResponse(id='907e6c87ae2d8005', created=1737872707, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" POSITIVE\n\nThe sentence is classified as 'POSITIVE' because it indicates a significant improvement in the operating result, changing from a loss to a profit."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=162, total_tokens=198, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 ."," NEGATIVE

The sentence is classified as 'NEGATIVE' because it indicates a decrease in net profit by 45% for the company Ilkka-Yhtyma Oyj in the first half of 2009. This decline in profit is generally perceived as a negative development for a company.",0,"ModelResponse(id='907e6ca1584b062e', created=1737872711, model='together_ai/mistralai/Mixtral-8x22B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content="" NEGATIVE\n\nThe sentence is classified as 'NEGATIVE' because it indicates a decrease in net profit by 45% for the company Ilkka-Yhtyma Oyj in the first half of 2009. This decline in profit is generally perceived as a negative development for a company."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=71, prompt_tokens=199, total_tokens=270, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
