documents,llm_responses,actual_labels,complete_responses,extracted_labels
How do I track my card?," The sentence ""How do I track my card?"" belongs to the category of ""card tracking"" or ""card status inquiry"" in the list you provided. However, this category is not explicitly mentioned in the list. The closest category in the list would be ""card delivery estimate"" or ""card arrival,"" but those categories seem to be more focused on the delivery status of the card rather than tracking the card's location or usage. Therefore, I would suggest creating a new category for ""card tracking"" or ""card status inquiry"" to better classify this sentence and similar queries.",11,"ModelResponse(id='8e8cc79a7d7e7c2d-LAX', created=1732654529, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""How do I track my card?"" belongs to the category of ""card tracking"" or ""card status inquiry"" in the list you provided. However, this category is not explicitly mentioned in the list. The closest category in the list would be ""card delivery estimate"" or ""card arrival,"" but those categories seem to be more focused on the delivery status of the card rather than tracking the card\'s location or usage. Therefore, I would suggest creating a new category for ""card tracking"" or ""card status inquiry"" to better classify this sentence and similar queries.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=120, prompt_tokens=744, total_tokens=864, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1
How long does a card delivery take?," The sentence ""How long does a card delivery take?"" belongs to the category of ""card delivery"" or ""card arrival."" This question is asking about the estimated time for receiving a physical or virtual card after ordering or linking it to an account.",11,"ModelResponse(id='8e8cc7a449547c2d-LAX', created=1732654531, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""How long does a card delivery take?"" belongs to the category of ""card delivery"" or ""card arrival."" This question is asking about the estimated time for receiving a physical or virtual card after ordering or linking it to an account.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=51, prompt_tokens=745, total_tokens=796, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",12
I still don't have my card after 2 weeks.  What should I do?," The sentence ""I still don't have my card after 2 weeks. What should I do?"" belongs to the category of ""card_arrival"". This category includes issues related to the delivery, arrival, or tracking of a physical or virtual card. In this case, the user is experiencing a delay in receiving their card, which is why the sentence falls under this category.",11,"ModelResponse(id='8e8cc7aa4fbe7c2d-LAX', created=1732654532, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I still don\'t have my card after 2 weeks. What should I do?"" belongs to the category of ""card_arrival"". This category includes issues related to the delivery, arrival, or tracking of a physical or virtual card. In this case, the user is experiencing a delay in receiving their card, which is why the sentence falls under this category.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=79, prompt_tokens=756, total_tokens=835, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
still waiting on my new card," The sentence ""still waiting on my new card"" belongs to the category of ""card arrival."" This category includes intents related to the status, delivery, and arrival of a physical or virtual card.",11,"ModelResponse(id='8e8cc7b0ffd27c2d-LAX', created=1732654533, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""still waiting on my new card"" belongs to the category of ""card arrival."" This category includes intents related to the status, delivery, and arrival of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=42, prompt_tokens=743, total_tokens=785, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I am still waiting for my card after 1 week.  Is this ok?," The sentence ""I am still waiting for my card after 1 week. Is this ok?"" belongs to the category of ""card arrival."" This category includes issues and questions related to the delivery and receipt of a physical or virtual card.",11,"ModelResponse(id='8e8cc7b79f6b7c2d-LAX', created=1732654534, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I am still waiting for my card after 1 week. Is this ok?"" belongs to the category of ""card arrival."" This category includes issues and questions related to the delivery and receipt of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=49, prompt_tokens=754, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
"I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?"," The sentence ""I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?"" belongs to the category of ""card arrival"". This category includes intents related to the delivery, arrival time, and status of a bank card.",11,"ModelResponse(id='8e8cc7bd2db37c2d-LAX', created=1732654535, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?"" belongs to the category of ""card arrival"". This category includes intents related to the delivery, arrival time, and status of a bank card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=55, prompt_tokens=759, total_tokens=814, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I've been waiting longer than expected for my card.," The sentence ""I've been waiting longer than expected for my card"" belongs to the category of ""card arrival."" This category includes intents related to the delivery, arrival, and status of a physical or virtual card.",11,"ModelResponse(id='8e8cc7c17a367c2d-LAX', created=1732654535, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I\'ve been waiting longer than expected for my card"" belongs to the category of ""card arrival."" This category includes intents related to the delivery, arrival, and status of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=46, prompt_tokens=749, total_tokens=795, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
Why hasn't my card been delivered?," The sentence ""Why hasn't my card been delivered?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.",11,"ModelResponse(id='8e8cc7c6f88f7c2d-LAX', created=1732654536, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""Why hasn\'t my card been delivered?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=48, prompt_tokens=746, total_tokens=794, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",12
Where is my new card? I have been waiting a week!," The sentence ""Where is my new card? I have been waiting a week!"" belongs to the category of ""card_arrival"". This category includes intents related to the delivery, arrival, or tracking of a physical or virtual card.",11,"ModelResponse(id='8e8cc7ca8c7b7c2d-LAX', created=1732654537, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""Where is my new card? I have been waiting a week!"" belongs to the category of ""card_arrival"". This category includes intents related to the delivery, arrival, or tracking of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=750, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
My card still hasn't arrived after 2 weeks. Is it lost?," The sentence ""My card still hasn't arrived after 2 weeks. Is it lost?"" belongs to the category of ""lost\_or\_stolen\_card"". This category includes issues related to lost or stolen physical cards.",11,"ModelResponse(id='8e8cc7ce38fc7c2d-LAX', created=1732654537, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""My card still hasn\'t arrived after 2 weeks. Is it lost?"" belongs to the category of ""lost\\_or\\_stolen\\_card"". This category includes issues related to lost or stolen physical cards.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=48, prompt_tokens=753, total_tokens=801, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",41
"I did not get my card yet, is it lost?"," The sentence ""I did not get my card yet, is it lost?"" belongs to the category of ""lost or stolen card"". This category includes issues related to lost or stolen physical or virtual cards. In this particular sentence, the user is concerned about not receiving their card and wants to know if it might be lost.",11,"ModelResponse(id='8e8cc7d27ff57c2d-LAX', created=1732654538, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I did not get my card yet, is it lost?"" belongs to the category of ""lost or stolen card"". This category includes issues related to lost or stolen physical or virtual cards. In this particular sentence, the user is concerned about not receiving their card and wants to know if it might be lost.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=66, prompt_tokens=749, total_tokens=815, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",41
Status of the card I ordered.," The sentence ""Status of the card I ordered"" belongs to the category of ""card\_arrival"" or ""card\_delivery\_estimate"" in the context of fine-grained single-domain intent detection for a financial service. This category refers to the user's interest in knowing the current status or estimated delivery time of their ordered card.",11,"ModelResponse(id='8e8cc7d999f07c2d-LAX', created=1732654539, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""Status of the card I ordered"" belongs to the category of ""card\\_arrival"" or ""card\\_delivery\\_estimate"" in the context of fine-grained single-domain intent detection for a financial service. This category refers to the user\'s interest in knowing the current status or estimated delivery time of their ordered card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=74, prompt_tokens=744, total_tokens=818, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
How long should my new card take to arrive?," The sentence ""How long should my new card take to arrive?"" belongs to the category of ""card_arrival"". This category includes intents related to the delivery time and status of a new or replacement card.",11,"ModelResponse(id='8e8cc7e43f067c2d-LAX', created=1732654541, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""How long should my new card take to arrive?"" belongs to the category of ""card_arrival"". This category includes intents related to the delivery time and status of a new or replacement card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=747, total_tokens=792, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I ordered my card 2 weeks ago and it still isn't here? What do I do?," The sentence ""I ordered my card 2 weeks ago and it still isn't here? What do I do?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.",11,"ModelResponse(id='8e8cc7ea8e8d7c2d-LAX', created=1732654542, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I ordered my card 2 weeks ago and it still isn\'t here? What do I do?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=60, prompt_tokens=758, total_tokens=818, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
"My card has not arrived yet, where is it?"," The sentence ""My card has not arrived yet, where is it?"" belongs to the category of ""card arrival."" This category includes issues and inquiries related to the delivery and status of a physical or virtual card.",11,"ModelResponse(id='8e8cc7ef4cba7c2d-LAX', created=1732654543, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""My card has not arrived yet, where is it?"" belongs to the category of ""card arrival."" This category includes issues and inquiries related to the delivery and status of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=748, total_tokens=793, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
What is the tracking number for my card that was mailed?," The sentence ""What is the tracking number for my card that was mailed?"" belongs to the category of ""card delivery estimate"" or ""card arrival."" This question is related to inquiring about the tracking number for a physical card that has been mailed, which falls under the broader category of card-related services and inquiries.",11,"ModelResponse(id='8e8cc7f359717c2d-LAX', created=1732654543, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""What is the tracking number for my card that was mailed?"" belongs to the category of ""card delivery estimate"" or ""card arrival."" This question is related to inquiring about the tracking number for a physical card that has been mailed, which falls under the broader category of card-related services and inquiries.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=70, prompt_tokens=750, total_tokens=820, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I think something went wrong with my card delivery as I haven't received it yet.," The sentence ""I think something went wrong with my card delivery as I haven't received it yet"" belongs to the category of ""card delivery"" or ""card arrival"" issues. This is because the user is expressing concern about not receiving their card after expecting to have it delivered.",11,"ModelResponse(id='8e8cc7f9190f7c2d-LAX', created=1732654544, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I think something went wrong with my card delivery as I haven\'t received it yet"" belongs to the category of ""card delivery"" or ""card arrival"" issues. This is because the user is expressing concern about not receiving their card after expecting to have it delivered.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=59, prompt_tokens=755, total_tokens=814, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",12
"I'm still waiting for delivery of my new card, why is it taking so long?"," The sentence ""I'm still waiting for delivery of my new card, why is it taking so long?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery time and status of a physical or virtual card.",11,"ModelResponse(id='8e8cc7fe1eb47c2d-LAX', created=1732654545, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I\'m still waiting for delivery of my new card, why is it taking so long?"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery time and status of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=56, prompt_tokens=756, total_tokens=812, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",12
"I ordered a card a week ago, and it's still not here. What do I do?"," The sentence ""I ordered a card a week ago, and it's still not here. What do I do?"" belongs to the category of ""card_delivery_estimate"". This category includes issues related to the delivery and arrival of a physical or virtual card.",11,"ModelResponse(id='8e8cc8022b537c2d-LAX', created=1732654546, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I ordered a card a week ago, and it\'s still not here. What do I do?"" belongs to the category of ""card_delivery_estimate"". This category includes issues related to the delivery and arrival of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=56, prompt_tokens=758, total_tokens=814, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
i want to track the card you sent," The sentence ""I want to track the card you sent"" belongs to the category of ""card delivery estimate"" or ""card arrival"" in the context of fine-grained single-domain intent detection for a financial services domain. This category pertains to the user's interest in tracking the delivery or status of their physical or virtual card.",11,"ModelResponse(id='8e8cc807ba9c7c2d-LAX', created=1732654547, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I want to track the card you sent"" belongs to the category of ""card delivery estimate"" or ""card arrival"" in the context of fine-grained single-domain intent detection for a financial services domain. This category pertains to the user\'s interest in tracking the delivery or status of their physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=70, prompt_tokens=745, total_tokens=815, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
My card hasn't arrived yet.," The sentence ""My card hasn't arrived yet"" belongs to the category of ""card_arrival"". This category includes issues and inquiries related to the delivery and arrival of a physical or virtual card.",11,"ModelResponse(id='8e8cc80d691a7c2d-LAX', created=1732654548, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""My card hasn\'t arrived yet"" belongs to the category of ""card_arrival"". This category includes issues and inquiries related to the delivery and arrival of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=745, total_tokens=790, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I was expecting my new card and am wondering why I haven't received it yet?," The sentence ""I was expecting my new card and am wondering why I haven't received it yet?"" belongs to the category of ""card arrival."" This category includes intents related to the delivery, tracking, and status of a physical or virtual card.",11,"ModelResponse(id='8e8cc8132fa27c2d-LAX', created=1732654549, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I was expecting my new card and am wondering why I haven\'t received it yet?"" belongs to the category of ""card arrival."" This category includes intents related to the delivery, tracking, and status of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=52, prompt_tokens=755, total_tokens=807, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
How do I know when my card will arrive?," The sentence ""How do I know when my card will arrive?"" belongs to the category of ""card arrival."" This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.",11,"ModelResponse(id='8e8cc818fe667c2d-LAX', created=1732654550, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""How do I know when my card will arrive?"" belongs to the category of ""card arrival."" This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=747, total_tokens=791, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I'm still waiting on my card to be delivered.," The sentence ""I'm still waiting on my card to be delivered"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.",11,"ModelResponse(id='8e8cc81e7d497c2d-LAX', created=1732654550, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""I\'m still waiting on my card to be delivered"" belongs to the category of ""card_delivery_estimate"". This category includes intents related to the delivery status and estimated arrival time of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=51, prompt_tokens=749, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
Does the card you sent have a way to track to it?," The sentence ""Does the card you sent have a way to track to it?"" belongs to the category of ""card delivery estimate"" or ""card arrival"" in the context of fine-grained single-domain intent detection for a financial services domain. This category pertains to questions or issues related to the delivery or receipt of a physical or virtual card.",11,"ModelResponse(id='8e8cc8237c967c2d-LAX', created=1732654551, model='together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=' The sentence ""Does the card you sent have a way to track to it?"" belongs to the category of ""card delivery estimate"" or ""card arrival"" in the context of fine-grained single-domain intent detection for a financial services domain. This category pertains to questions or issues related to the delivery or receipt of a physical or virtual card.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=73, prompt_tokens=750, total_tokens=823, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
