sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .,"POSITIVE
The sentence is classified as 'POSITIVE' because it mentions a significant growth in exports (16.5 percent), which indicates an increase in a positive economic indicator, suggesting a favorable trend.",2,"ModelResponse(id='nvYAQRV-2j9zxn-945a3dab9e6f4532', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""POSITIVE\nThe sentence is classified as 'POSITIVE' because it mentions a significant growth in exports (16.5 percent), which indicates an increase in a positive economic indicator, suggesting a favorable trend."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=42, prompt_tokens=140, total_tokens=182, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","POSITIVE
The sentence is classified as 'POSITIVE' because it reports that Cargotec Oyj won orders worth EUR 10 million, indicating a successful business deal and a positive outcome for the company. The tone of the sentence is informative and objective, but the fact that it announces a significant order win implies a favorable sentiment.",2,"ModelResponse(id='nvYAQkA-3NKUce-945a3dab299f452b', created=1748230720, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""POSITIVE\nThe sentence is classified as 'POSITIVE' because it reports that Cargotec Oyj won orders worth EUR 10 million, indicating a successful business deal and a positive outcome for the company. The tone of the sentence is informative and objective, but the fact that it announces a significant order win implies a favorable sentiment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=68, prompt_tokens=177, total_tokens=245, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL
The sentence is classified as NEUTRAL because it simply provides a factual description of the new organization's structure, listing two business units without expressing any emotions, opinions, or value judgments. The tone is informative and objective, indicating no positive or negative sentiment.",1,"ModelResponse(id='nvYAQQ4-6UHjtw-945a3dab285353f1', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence is classified as NEUTRAL because it simply provides a factual description of the new organization's structure, listing two business units without expressing any emotions, opinions, or value judgments. The tone is informative and objective, indicating no positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=55, prompt_tokens=142, total_tokens=197, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
The value of the order is USD 2.3 mn .,"NEUTRAL
The sentence is classified as NEUTRAL because it simply states a factual piece of information about the value of an order in a neutral and objective tone, without expressing any emotion, opinion, or sentiment that could be considered positive or negative.",1,"ModelResponse(id='nvYAQSz-6UHjtw-945a3dab7f6a53a9', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is classified as NEUTRAL because it simply states a factual piece of information about the value of an order in a neutral and objective tone, without expressing any emotion, opinion, or sentiment that could be considered positive or negative.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=52, prompt_tokens=138, total_tokens=190, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","POSITIVE
The sentence is classified as 'POSITIVE' because it mentions creating a ""strong EU-based fertilizer industry"" and the ability to meet ""global competition"", which implies a favorable outcome and a optimistic tone, indicating a positive sentiment.",2,"ModelResponse(id='nvYAQky-3NKUce-945a3dab9977b088', created=1748230720, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence is classified as \'POSITIVE\' because it mentions creating a ""strong EU-based fertilizer industry"" and the ability to meet ""global competition"", which implies a favorable outcome and a optimistic tone, indicating a positive sentiment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=49, prompt_tokens=146, total_tokens=195, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL
The sentence is classified as NEUTRAL because it simply provides a factual announcement about the share subscription period for C options, stating the start and end dates, without expressing any emotional tone, opinion, or sentiment that could be considered positive or negative. The language used is formal, objective, and informative, indicating no clear positive or negative sentiment.",1,"ModelResponse(id='nvYAQQa-6UHjtw-945a3dab6e85dd19', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is classified as NEUTRAL because it simply provides a factual announcement about the share subscription period for C options, stating the start and end dates, without expressing any emotional tone, opinion, or sentiment that could be considered positive or negative. The language used is formal, objective, and informative, indicating no clear positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=73, prompt_tokens=151, total_tokens=224, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL
The sentence is classified as NEUTRAL because it appears to be a factual and informative statement about a report, describing it as an ""essential source"" for company data and information, without expressing any emotional tone or sentiment that could be considered positive or negative. The language used is neutral and objective, indicating a straightforward presentation of information rather than an expression of opinion or feeling.",1,"ModelResponse(id='nvYAQSu-6UHjtw-945a3dab7deded82', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is classified as NEUTRAL because it appears to be a factual and informative statement about a report, describing it as an ""essential source"" for company data and information, without expressing any emotional tone or sentiment that could be considered positive or negative. The language used is neutral and objective, indicating a straightforward presentation of information rather than an expression of opinion or feeling.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=79, prompt_tokens=154, total_tokens=233, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
The figure does not include food exports from Finland .,"NEGATIVE
The sentence is classified as NEGATIVE because it implies that the figure is incomplete or inaccurate by stating what it does not include, which can be seen as a criticism or a limitation, expressing a negative sentiment towards the figure's comprehensiveness.",1,"ModelResponse(id='nvYAQSZ-6UHjtw-945a3dab0b0a7ba0', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEGATIVE\nThe sentence is classified as NEGATIVE because it implies that the figure is incomplete or inaccurate by stating what it does not include, which can be seen as a criticism or a limitation, expressing a negative sentiment towards the figure's comprehensiveness."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=53, prompt_tokens=135, total_tokens=188, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE
The sentence is classified as 'NEGATIVE' because it mentions that ""share prices ended lower"" and there is ""broader weakness for the FTSE 100"", indicating a decline or a bad performance in the stock market, which corresponds to a negative sentiment.",0,"ModelResponse(id='nvYAQjG-3NKUce-945a3daac867afc2', created=1748230720, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEGATIVE\nThe sentence is classified as \'NEGATIVE\' because it mentions that ""share prices ended lower"" and there is ""broader weakness for the FTSE 100"", indicating a decline or a bad performance in the stock market, which corresponds to a negative sentiment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=58, prompt_tokens=156, total_tokens=214, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL
The sentence is classified as NEUTRAL because it simply lists various product categories and their descriptions in a factual and objective manner, without expressing any emotions, opinions, or value judgments that could be considered positive or negative. The tone is informative and neutral, providing a straightforward overview of the products without any sentiment or bias.",1,"ModelResponse(id='nvYAQPd-6UHjtw-945a3dab0e6ab038', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is classified as NEUTRAL because it simply lists various product categories and their descriptions in a factual and objective manner, without expressing any emotions, opinions, or value judgments that could be considered positive or negative. The tone is informative and neutral, providing a straightforward overview of the products without any sentiment or bias.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=68, prompt_tokens=173, total_tokens=241, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","POSITIVE
The sentence is classified as POSITIVE because it describes a significant improvement in cash flow from operations, changing from a negative EUR 68.6 mn in the second quarter of 2008 to a positive EUR 7.4 mn. The comparison to a previous negative value implies a favorable trend, indicating a positive sentiment.",2,"ModelResponse(id='nvYAQjY-3NKUce-945a3dab0c8cbd60', created=1748230720, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence is classified as POSITIVE because it describes a significant improvement in cash flow from operations, changing from a negative EUR 68.6 mn in the second quarter of 2008 to a positive EUR 7.4 mn. The comparison to a previous negative value implies a favorable trend, indicating a positive sentiment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=68, prompt_tokens=157, total_tokens=225, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
"The total number of voting rights is 74,612,523 .","NEUTRAL
The sentence simply reports a factual piece of information about the total number of voting rights without expressing any emotion, opinion, or value judgment, which leads to a classification of NEUTRAL.",1,"ModelResponse(id='nvYAQPg-6UHjtw-945a3daadafeb0e1', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence simply reports a factual piece of information about the total number of voting rights without expressing any emotion, opinion, or value judgment, which leads to a classification of NEUTRAL.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=42, prompt_tokens=139, total_tokens=181, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence is classified as 'POSITIVE' because it mentions a significant increase (42.5%) in operating profit, which indicates a favorable financial performance, suggesting a positive sentiment.",2,"ModelResponse(id='nvYAQQs-2j9zxn-945a3dab2be753ce', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""POSITIVE\nThe sentence is classified as 'POSITIVE' because it mentions a significant increase (42.5%) in operating profit, which indicates a favorable financial performance, suggesting a positive sentiment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=40, prompt_tokens=143, total_tokens=183, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL
The sentence is classified as NEUTRAL because it simply presents factual information about the market shares of different companies (Motorola, Samsung, and LG Electronics) in the South Korean handset market, without expressing any emotion, opinion, or sentiment that could be considered positive or negative. The tone is informative and objective, providing data without any evaluative language.",1,"ModelResponse(id='nvYAQRU-2j9zxn-945a3dab1ec37b9b', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL\nThe sentence is classified as NEUTRAL because it simply presents factual information about the market shares of different companies (Motorola, Samsung, and LG Electronics) in the South Korean handset market, without expressing any emotion, opinion, or sentiment that could be considered positive or negative. The tone is informative and objective, providing data without any evaluative language.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=76, prompt_tokens=167, total_tokens=243, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL
The sentence is classified as NEUTRAL because it simply reports a factual piece of information about a company's upcoming event (release of a financial report) without expressing any emotional tone, opinion, or sentiment that could be considered positive or negative. The language used is neutral and objective, indicating no clear positive or negative sentiment.",1,"ModelResponse(id='nvYAQkj-3NKUce-945a3dab2b5ebf7d', created=1748230720, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence is classified as NEUTRAL because it simply reports a factual piece of information about a company's upcoming event (release of a financial report) without expressing any emotional tone, opinion, or sentiment that could be considered positive or negative. The language used is neutral and objective, indicating no clear positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=68, prompt_tokens=164, total_tokens=232, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","POSITIVE
The sentence is classified as POSITIVE because it mentions an increase in the refining margin from $10.46 to $13.39, indicating a favorable financial performance compared to the prior year. The tone is objective and informative, but the change in numbers implies a positive development, leading to a positive sentiment classification.",2,"ModelResponse(id='nvYAQR7-2j9zxn-945a3dab8c701d64', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE\nThe sentence is classified as POSITIVE because it mentions an increase in the refining margin from $10.46 to $13.39, indicating a favorable financial performance compared to the prior year. The tone is objective and informative, but the change in numbers implies a positive development, leading to a positive sentiment classification.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=66, prompt_tokens=154, total_tokens=220, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",2
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
The sentence is classified as NEUTRAL because it simply states a fact about Patrick Jeambar's continued responsibilities within Ahlstrom Corporation without expressing any emotion, opinion, or value judgment. The language used is formal and informative, indicating no positive or negative sentiment.",1,"ModelResponse(id='nvYAQSw-2j9zxn-945a3dabdff36759', created=1748230719, model='together_ai/meta-llama/Llama-4-Scout-17B-16E-Instruct', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL\nThe sentence is classified as NEUTRAL because it simply states a fact about Patrick Jeambar's continued responsibilities within Ahlstrom Corporation without expressing any emotion, opinion, or value judgment. The language used is formal and informative, indicating no positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=56, prompt_tokens=149, total_tokens=205, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",1
