sentences,llm_responses,actual_labels,complete_responses,extracted_labels
"moreover, in december 2019, the company announced a special dividend of $1.95 per share.","OUTOFCLAIM

The sentence provides factual information about a company's announcement of a special dividend in December 2019, which is a past event and does not contain any evaluative or subjective language that would indicate a claim.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-c4c8c213-ef55-4d50-b84f-a8899e78501e', created=1739135759, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about a company's announcement of a special dividend in December 2019, which is a past event and does not contain any evaluative or subjective language that would indicate a claim."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=49, prompt_tokens=127, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None))",0
the company also received $23.7 million as cash distribution from its investment in albertsons llc.,"OUTOFCLAIM

The sentence provides factual information about a company's financial transaction, stating the amount of cash distribution received from an investment. It does not make any claim or express an opinion that requires evaluation or verification.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-277a348d-a562-4868-95eb-4827b7e69444', created=1739135760, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about a company's financial transaction, stating the amount of cash distribution received from an investment. It does not make any claim or express an opinion that requires evaluation or verification."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=45, prompt_tokens=124, total_tokens=169, completion_tokens_details=None, prompt_tokens_details=None))",0
organic revenue grew 9.2%.,"OUTOFCLAIM

The sentence provides a factual statement about past or present information, indicating a growth rate of 9.2% for organic revenue. It does not express an opinion, make a comparison, or suggest an argument, which are typical characteristics of a claim.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-cd9d809e-427c-4d41-b754-ef08c0ca107c', created=1739135761, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThe sentence provides a factual statement about past or present information, indicating a growth rate of 9.2% for organic revenue. It does not express an opinion, make a comparison, or suggest an argument, which are typical characteristics of a claim.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=56, prompt_tokens=110, total_tokens=166, completion_tokens_details=None, prompt_tokens_details=None))",0
"also, quality of rayonier’s pacific northwest portfolio gets uplift as proportion of douglas-fir merchantable inventory will increase from 60% to 68%.","OUTOFCLAIM

This sentence provides factual information about the quality of Rayonier's portfolio and the expected increase in the proportion of Douglas-fir merchantable inventory. It does not make a claim or express an opinion but presents a quantitative prediction.",INCLAIM,"ModelResponse(id='chatcmpl-319b512d-6c99-436f-bbda-0f57436ffee8', created=1739135762, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the quality of Rayonier's portfolio and the expected increase in the proportion of Douglas-fir merchantable inventory. It does not make a claim or express an opinion but presents a quantitative prediction."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=51, prompt_tokens=137, total_tokens=188, completion_tokens_details=None, prompt_tokens_details=None))",0
the segment’s operating income was $1.4 million against a loss of $2.4 million in the year-ago quarter.,"OUTOFCLAIM

This sentence provides factual information about the segment's financial performance, comparing the current quarter's operating income to the loss in the previous year's quarter. It does not make a claim or express an opinion but presents a quantitative comparison.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-1fb7bd43-68d3-4fff-b783-b35ae97b07ef', created=1739135763, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the segment's financial performance, comparing the current quarter's operating income to the loss in the previous year's quarter. It does not make a claim or express an opinion but presents a quantitative comparison."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=51, prompt_tokens=129, total_tokens=180, completion_tokens_details=None, prompt_tokens_details=None))",0
premiums and fees at individual life are projected to increase in the band of 4-8%.,"OUTOFCLAIM

This sentence is classified as 'OUTOFCLAIM' because it is a statement of projected future information, which is not a claim. It is a prediction or forecast, and does not express an opinion or make an assertion about a past or present state of affairs.",INCLAIM,"ModelResponse(id='chatcmpl-ce93950a-5dde-44f6-8d25-aa97ec64e938', created=1739135764, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence is classified as 'OUTOFCLAIM' because it is a statement of projected future information, which is not a claim. It is a prediction or forecast, and does not express an opinion or make an assertion about a past or present state of affairs."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=59, prompt_tokens=122, total_tokens=181, completion_tokens_details=None, prompt_tokens_details=None))",0
"as a result of such aforementioned headwinds, the company's share only rose 8.3% in last twelve months compared to the industry's growth of 17.7%.","OUTOFCLAIM

This sentence provides factual information about the company's share performance in comparison to the industry's growth over a specific period. It does not make a claim or express an opinion but rather presents a comparison of numerical data.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-77d4fc2b-c9ea-4941-a028-edef0d3cfbd8', created=1739135765, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the company's share performance in comparison to the industry's growth over a specific period. It does not make a claim or express an opinion but rather presents a comparison of numerical data."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=48, prompt_tokens=139, total_tokens=187, completion_tokens_details=None, prompt_tokens_details=None))",0
"following the acquisition, the new reporting segments are: life sciences solutions segment: this is the new segment (25.8% of total revenues in the first quarter 2019) added by the company post the acquisition of life technologies.","OUTOFCLAIM

The sentence provides factual information about the new reporting segments and revenue percentages after an acquisition, without making any claims or expressing opinions.",INCLAIM,"ModelResponse(id='chatcmpl-c15f83a4-87c7-454e-bbc0-33f8283e573f', created=1739135765, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThe sentence provides factual information about the new reporting segments and revenue percentages after an acquisition, without making any claims or expressing opinions.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=31, prompt_tokens=151, total_tokens=182, completion_tokens_details=None, prompt_tokens_details=None))",0
"strength in international business: at walmart’s international segment, net sales inched up 2.7% to $34 billion, with three (mexico, canada and u.k.) out of four largest markets registering positive comps.","OUTOFCLAIM

The sentence provides factual information about Walmart's international business segment, including sales figures and market performance, without making any explicit claims or assertions.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-43257db1-fc7d-4671-a40f-e5cf60858ce6', created=1739135766, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about Walmart's international business segment, including sales figures and market performance, without making any explicit claims or assertions."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=33, prompt_tokens=152, total_tokens=185, completion_tokens_details=None, prompt_tokens_details=None))",0
"at the end of the quarter, the company had $1.2 billion remaining under its share repurchase authorization.","OUTOFCLAIM

This sentence provides factual information about the company's financial status at a specific point in time, indicating the remaining amount under its share repurchase authorization. It does not make any assertions or judgments that require evaluation or verification.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-ad655b73-5bfd-4445-b1bc-c622786b06b4', created=1739135767, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the company's financial status at a specific point in time, indicating the remaining amount under its share repurchase authorization. It does not make any assertions or judgments that require evaluation or verification."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=49, prompt_tokens=124, total_tokens=173, completion_tokens_details=None, prompt_tokens_details=None))",0
"however, average direct costs per operating day came in at $12,940, down from $13,770 in the year-ago quarter.","OUTOFCLAIM

This sentence provides factual information about the average direct costs per operating day, which is a comparison of past and present data. It does not make any claims or assertions that require evaluation or judgment.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-680c6695-62fd-41ba-b374-ed37bd398d5f', created=1739135768, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThis sentence provides factual information about the average direct costs per operating day, which is a comparison of past and present data. It does not make any claims or assertions that require evaluation or judgment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=44, prompt_tokens=136, total_tokens=180, completion_tokens_details=None, prompt_tokens_details=None))",0
the company believes that its domestic business will suffer (more in the second half) from the application of 25% tariff bracket on various products.,"OUTOFCLAIM

This sentence provides factual information about the company's belief and does not make a claim or express an opinion.",INCLAIM,"ModelResponse(id='chatcmpl-0cf9b0d5-299b-4ca1-a3d6-193d281f052f', created=1739135768, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the company's belief and does not make a claim or express an opinion."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=27, prompt_tokens=131, total_tokens=158, completion_tokens_details=None, prompt_tokens_details=None))",0
"on google sites, cpcs were down 16% from the year-ago quarter, while network cpc declined 4%.","OUTOFCLAIM

This sentence provides factual information about the percentage decrease in CPCs on Google Sites and network CPCs compared to the previous year's quarter. It does not make any claims or assertions that require evaluation or judgment.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-1d3b49a2-02de-4832-af34-e370df6d17bd', created=1739135769, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the percentage decrease in CPCs on Google Sites and network CPCs compared to the previous year's quarter. It does not make any claims or assertions that require evaluation or judgment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=47, prompt_tokens=129, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None))",0
"also, earnings and revenues improved 4.6% and 16.6% year over year, respectively, given broad-based shipment growth, price improvements and operating efficiencies in aggregates business.","OUTOFCLAIM

The sentence provides factual information about the company's financial performance, including the percentage increase in earnings and revenues year over year, and attributes these improvements to specific factors such as shipment growth, price adjustments, and operational efficiencies in the aggregates business.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-8e293efa-421c-48a3-8d07-64ddccfaf86a', created=1739135770, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about the company's financial performance, including the percentage increase in earnings and revenues year over year, and attributes these improvements to specific factors such as shipment growth, price adjustments, and operational efficiencies in the aggregates business."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=53, prompt_tokens=141, total_tokens=194, completion_tokens_details=None, prompt_tokens_details=None))",0
"also, it has been working to cross the $50 billion assets threshold through an internal project.","OUTOFCLAIM

The sentence provides factual information about a past or ongoing project to reach a specific financial goal, without making any assertions or evaluations that could be classified as a claim.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-de49df03-6fa6-4754-9d07-945509468fd1', created=1739135771, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThe sentence provides factual information about a past or ongoing project to reach a specific financial goal, without making any assertions or evaluations that could be classified as a claim.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=38, prompt_tokens=121, total_tokens=159, completion_tokens_details=None, prompt_tokens_details=None))",0
adjusted gross profit in the quarter declined 1% year over year to $121.7 million while adjusted gross margin decreased 750 basis points (bps) to 46.8%.,"OUTOFCLAIM

The sentence provides factual information about the adjusted gross profit and margin for the quarter, with a comparison to the previous year, but does not make any claims or assertions that require evaluation or judgment.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-79ffd56b-61e6-4254-9119-304c4035a46d', created=1739135772, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThe sentence provides factual information about the adjusted gross profit and margin for the quarter, with a comparison to the previous year, but does not make any claims or assertions that require evaluation or judgment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=44, prompt_tokens=144, total_tokens=188, completion_tokens_details=None, prompt_tokens_details=None))",0
"notably, average price realization for crude oil and condensates fell 67% year over year to $20.40 per barrel.","OUTOFCLAIM

This sentence provides factual information about the average price realization for crude oil and condensates, stating a specific percentage and dollar amount, which indicates a past or present fact.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-af2e4374-4616-4d6b-b1ab-7cc2f5491728', created=1739135772, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThis sentence provides factual information about the average price realization for crude oil and condensates, stating a specific percentage and dollar amount, which indicates a past or present fact.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=39, prompt_tokens=131, total_tokens=170, completion_tokens_details=None, prompt_tokens_details=None))",0
"the company’s imaging solutions (14.7% of total revenue in fiscal 2017) segment, which accounted for approximately 14.2% of total revenue in fiscal 2016, focuses on color films, digital cameras, photofinishing equipment and color paper, chemicals and services for photofinishing.","OUTOFCLAIM

This sentence provides factual information about the company's imaging solutions segment, including its revenue contribution in different fiscal years and the products it focuses on. It does not make any claims or assertions that require evaluation or judgment.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-5b7e10c6-fceb-4b99-a1c7-b6a204ca013b', created=1739135773, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThis sentence provides factual information about the company's imaging solutions segment, including its revenue contribution in different fiscal years and the products it focuses on. It does not make any claims or assertions that require evaluation or judgment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=48, prompt_tokens=173, total_tokens=221, completion_tokens_details=None, prompt_tokens_details=None))",0
"details of the twin transactionsas noted, the viking seatech business generated roughly $20 million revenues in the trailing 12 months.","OUTOFCLAIM

This sentence provides factual information about the revenue generated by the Viking SeaTech business in the past 12 months, which is a statement of past performance and not a claim.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-ab9ad57d-4808-42b3-8e9a-c6fc468fa367', created=1739135774, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThis sentence provides factual information about the revenue generated by the Viking SeaTech business in the past 12 months, which is a statement of past performance and not a claim.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=41, prompt_tokens=129, total_tokens=170, completion_tokens_details=None, prompt_tokens_details=None))",0
"moreover, apple tv+ will be launched on nov 1 and will be priced at$4.99 per month with a one-week free trial.","OUTOFCLAIM

This sentence provides factual information about the launch date and pricing of Apple TV+, which is a statement of fact and not a claim.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-382ef9f7-c2d7-49ea-985e-267654329994', created=1739135775, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThis sentence provides factual information about the launch date and pricing of Apple TV+, which is a statement of fact and not a claim.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=32, prompt_tokens=134, total_tokens=166, completion_tokens_details=None, prompt_tokens_details=None))",0
"notably, the company is investing c$1.14 billion (us $920 million) to raise browsing speeds to 1 gbit/s or higher by 2016.","OUTOFCLAIM

The sentence provides factual information about the company's investment and future plans, without making any claims or assertions that require evaluation or judgment.",INCLAIM,"ModelResponse(id='chatcmpl-4ee13856-ecd1-458c-aac0-455975fed685', created=1739135775, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about the company's investment and future plans, without making any claims or assertions that require evaluation or judgment."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=32, prompt_tokens=143, total_tokens=175, completion_tokens_details=None, prompt_tokens_details=None))",0
this company stock anticipates to report revenues in the range of $265-$275 million and earnings within 10-15 cents in second-quarter fiscal 2018.,"OUTOFCLAIM

The sentence provides a factual statement about the company's anticipated financial performance for the second quarter of fiscal 2018, including revenue and earnings expectations. It does not make a claim or express an opinion but rather presents information about the company's financial outlook.",INCLAIM,"ModelResponse(id='chatcmpl-d992341b-8dee-432c-a2d5-9104dd07288c', created=1739135776, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides a factual statement about the company's anticipated financial performance for the second quarter of fiscal 2018, including revenue and earnings expectations. It does not make a claim or express an opinion but rather presents information about the company's financial outlook."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=58, prompt_tokens=142, total_tokens=200, completion_tokens_details=None, prompt_tokens_details=None))",0
"thecompany had already made a successful spin off of majority of its snf business in 2015 and following the expected sale of these 36snfs, the company would be able to lower its skilled nursing rent to 1% of its total business.","OUTOFCLAIM

The sentence provides factual information about past and present business activities, without making any explicit claims or assertions that require evaluation or judgment.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-46468476-660f-406a-a237-9a0fa2363740', created=1739135777, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='OUTOFCLAIM\n\nThe sentence provides factual information about past and present business activities, without making any explicit claims or assertions that require evaluation or judgment.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=31, prompt_tokens=156, total_tokens=187, completion_tokens_details=None, prompt_tokens_details=None))",0
"notably, the latter helped wholesale unit sales to soar 52% in the quarter, forming roughly 73% of supervalu’s net revenues.","OUTOFCLAIM

The sentence provides factual information about the impact of the latter on wholesale unit sales and its contribution to Supervalu's net revenues, without making any claims or assertions that require further evaluation or evidence.",OUTOFCLAIM,"ModelResponse(id='chatcmpl-1c69192d-a61e-4973-9172-f974a97166b2', created=1739135778, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""OUTOFCLAIM\n\nThe sentence provides factual information about the impact of the latter on wholesale unit sales and its contribution to Supervalu's net revenues, without making any claims or assertions that require further evaluation or evidence."", role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=44, prompt_tokens=134, total_tokens=178, completion_tokens_details=None, prompt_tokens_details=None))",0
