texts,llm_responses,actual_labels,complete_responses,extracted_labels
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",0.0,2,"ModelResponse(id='chatcmpl-566397e9-bd9c-991f-d245-c7a17a3cd331', created=1738363947, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=161, total_tokens=165, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,1.0,0,"ModelResponse(id='chatcmpl-b3fce274-4a84-fb6d-5cb1-13d4d5199c34', created=1738363948, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=111, total_tokens=115, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
The company did not distribute a dividend in 2005 .,0.0,2,"ModelResponse(id='chatcmpl-1628e969-cd36-c157-3476-96fe7ccb5d3d', created=1738363948, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=96, total_tokens=100, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",0.0,2,"ModelResponse(id='chatcmpl-b4746583-af4a-c976-57cc-648795ef1491', created=1738363948, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=108, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits .",1.0,0,"ModelResponse(id='chatcmpl-c271aba3-2e21-5d11-f020-59550ab38f9c', created=1738363949, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=138, total_tokens=142, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",0.0,1,"ModelResponse(id='chatcmpl-81100f59-ba6d-3319-2974-54582e24a536', created=1738363949, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=105, total_tokens=109, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .",1.0,1,"ModelResponse(id='chatcmpl-ca986371-b53b-108f-5141-a957d28031fc', created=1738363949, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=119, total_tokens=123, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
The amendment will not incur additional costs .,0.0,2,"ModelResponse(id='chatcmpl-627844a6-51ae-7df3-7bfd-706d5428d5f1', created=1738363950, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=90, total_tokens=94, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Finnish house manufacturers are targeting the strongly growing one-family house market in Russia .,2.0,2,"ModelResponse(id='chatcmpl-ed09c049-050e-a6cf-4a6c-9f67767a4782', created=1738363950, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=98, total_tokens=102, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",2
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",0.0,2,"ModelResponse(id='chatcmpl-6c31aced-a2f6-0902-abe9-fcc18680c808', created=1738363950, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=110, total_tokens=114, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Panostaja did not disclose the purchase price .,0.0,2,"ModelResponse(id='chatcmpl-2864166d-5d24-2792-bcce-caf233021b4c', created=1738363951, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=92, total_tokens=96, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima .",0.0,2,"ModelResponse(id='chatcmpl-4069274e-9bf4-1352-2a12-b4ecb501954b', created=1738363951, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=123, total_tokens=127, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,0.0,2,"ModelResponse(id='chatcmpl-60702911-8cc2-12f6-4720-583777bd6186', created=1738363952, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=114, total_tokens=118, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"As a result of these transactions , the aggregate holdings of Burrill Life Sciences Capital Fund , L.P. has decreased below 5 per cent of the total number of shares and votes of the Company .",0.0,1,"ModelResponse(id='chatcmpl-0dada928-c7c5-ca58-1a3b-6549be8f4e78', created=1738363952, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=125, total_tokens=129, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"The value of the deal exceeds EUR500 ,000 , the company said .",0.0,2,"ModelResponse(id='chatcmpl-18860733-3a8e-c80d-3937-a6a97d09e64c', created=1738363953, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=103, total_tokens=107, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,0.0,1,"ModelResponse(id='chatcmpl-d538e801-fb8f-b447-765a-191b1d12cb2b', created=1738363953, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=114, total_tokens=118, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",0.0,0,"ModelResponse(id='chatcmpl-1f4210a2-2991-658a-2097-0d8cde50d44d', created=1738363954, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=108, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation .",0.0,2,"ModelResponse(id='chatcmpl-f347d479-024a-7e1a-a4bc-99cdbc846581', created=1738363954, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=111, total_tokens=115, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"KONE , headquartered in Espoo , Finland , is one of the world 's leading elevator and escalator companies .",0.0,2,"ModelResponse(id='chatcmpl-74dbcc38-d411-e1a3-e153-c5adedf56156', created=1738363954, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=109, total_tokens=113, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
The company aims to maintain this trend in profitability during the current year .,0.0,0,"ModelResponse(id='chatcmpl-1570d43c-2519-46a8-3e46-0545beda97c2', created=1738363955, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=96, total_tokens=100, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,0.0,2,"ModelResponse(id='chatcmpl-96de39e9-f6c1-eab5-147f-2392fbde53fd', created=1738363955, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=108, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",0.0,2,"ModelResponse(id='chatcmpl-daa4a00c-3688-1a0b-352a-a55dd6a20973', created=1738363956, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=119, total_tokens=123, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
A total of $ 78 million will be invested in the project .,0.0,2,"ModelResponse(id='chatcmpl-dc96aa8d-e1d4-d1e5-f11b-266544b8d30e', created=1738363956, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=97, total_tokens=101, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"The machine will have an annual production capacity of 200,000 tonnes of super-calendered magazine paper and other paper grades based on recovered fiber , Stora Enso said .",0.0,2,"ModelResponse(id='chatcmpl-43c0b4d9-825d-5c5d-b60a-78b179899230', created=1738363956, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=123, total_tokens=127, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
The expanded plant is scheduled to be operational by the middle of October 2009 .,0.0,2,"ModelResponse(id='chatcmpl-22a25505-0624-9540-0eeb-e84ead480337', created=1738363957, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=101, total_tokens=105, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Basware finances the acquisition with a bank loan .,1.0,2,"ModelResponse(id='chatcmpl-6ca33939-ecde-7677-053e-4a6a7e6a7725', created=1738363957, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=92, total_tokens=96, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",0.0,2,"ModelResponse(id='chatcmpl-e5e814e6-7334-58f9-ed81-ba5800e8d5b2', created=1738363957, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=117, total_tokens=121, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,0.0,2,"ModelResponse(id='chatcmpl-03c50aa1-34ae-042a-562d-3694448b3fe2', created=1738363958, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=103, total_tokens=107, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",1.0,0,"ModelResponse(id='chatcmpl-727281c8-54df-53b1-9d10-9750d0dfbb0a', created=1738363959, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=110, total_tokens=114, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
"Previously , the company anticipated its operating profit to improve over the same period .",0.0,0,"ModelResponse(id='chatcmpl-9e67d8d9-101b-e412-ab22-98e2311a4610', created=1738363959, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=98, total_tokens=102, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",0.0,2,"ModelResponse(id='chatcmpl-515d430c-fe56-908d-6f98-cc1f9302c14a', created=1738363959, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=137, total_tokens=141, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % .",0.0,2,"ModelResponse(id='chatcmpl-3a459350-3cd7-a198-ba97-edc6f819c348', created=1738363960, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=142, total_tokens=146, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,0.0,0,"ModelResponse(id='chatcmpl-085f8c84-b675-4884-1590-5ad71448d31c', created=1738363960, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=123, total_tokens=127, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",1.0,0,"ModelResponse(id='chatcmpl-9e0abb41-91ce-47f5-b0fe-3271c205a587', created=1738363961, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=167, total_tokens=171, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,0.0,0,"ModelResponse(id='chatcmpl-b237126c-1707-7d8b-0c3e-23b16d51954c', created=1738363961, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=148, total_tokens=152, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"Capman , the Finnish alternative asset manager , has made an acquisition for its Helsinki-focused vehicle , Real Estate Fund I. The fund has bought a seven-story office built in 1973 that underwent refurbishment at the end of the 1990s .",0.0,2,"ModelResponse(id='chatcmpl-f1628a1a-256d-a541-ce0f-e368939bbc3e', created=1738363961, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=142, total_tokens=146, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,0.0,2,"ModelResponse(id='chatcmpl-d0171a6f-80ce-24fb-c9e1-2622bfeb92bd', created=1738363962, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=106, total_tokens=110, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",1.0,0,"ModelResponse(id='chatcmpl-703f6359-1277-bffd-a706-c782f0a0f606', created=1738363962, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=142, total_tokens=146, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",1
"ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced .",0.0,2,"ModelResponse(id='chatcmpl-fd39ac61-fd4d-5b4b-3584-2449344a7f17', created=1738363963, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=4, prompt_tokens=136, total_tokens=140, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
