context,llm_responses,actual_target,actual_sentiment,complete_responses
Sentence: Chime Communications Set To Be Acquired By WPP And Providence. Snippets: Chime Communications Set To Be Acquired By WPP And Providence. Target aspect: WPP,,WPP,0.202,"ModelResponse(id='chatcmpl-AvESd2DCDcGFtXdzyVFfpLKgosoI3', created=1738203647, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: CompaniesNew Aggreko CEO to reshape business, strip costs. Snippets: CompaniesNew Aggreko CEO to reshape business, strip costs. Target aspect: Aggreko",,Aggreko,0.177,"ModelResponse(id='chatcmpl-AvESfQPdfS0pXhTYWIrJSOetAioHb', created=1738203649, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=122, total_tokens=250, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug. Snippets: AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug. Target aspect: Inovio,,Inovio,0.33,"ModelResponse(id='chatcmpl-AvESg81UkL2JV8P92LpGWXzaljQSA', created=1738203650, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=128, total_tokens=256, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Rio Tinto CEO says iron ore market at equilibrium. Snippets: Rio Tinto CEO says iron ore market at equilibrium. Target aspect: Rio Tinto,,Rio Tinto,0.0,"ModelResponse(id='chatcmpl-AvESiMRR75mJFdpfCHvWCznZw2gOc', created=1738203652, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=118, total_tokens=246, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: US sanctions put Gazprom-Shell alliance plans in jeopardy. Snippets: US sanctions put Gazprom-Shell alliance plans in jeopardy. Target aspect: Shell,,Shell,-0.314,"ModelResponse(id='chatcmpl-AvESk07VVqzrxXY1FsnOYaj00saFm', created=1738203654, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=120, total_tokens=248, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Standard Chartered Not Raising Capital Yet As Dividend Cut. Snippets: Standard Chartered Not Raising Capital Yet As Dividend Cut. Target aspect: Standard Chartered,,Standard Chartered,-0.158,"ModelResponse(id='chatcmpl-AvESnYJwr4neRSFKjWaOTAACv3cpz', created=1738203657, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=115, total_tokens=243, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Tesco share price dips as Blinkbox Books closes ending supermarket's digital .... Snippets: Tesco share price dips as Blinkbox Books closes ending supermarket's digital .... Target aspect: Blinkbox,,Blinkbox,-0.357,"ModelResponse(id='chatcmpl-AvESq2lv8I3NReAbU6h6xl9AUvkHY', created=1738203660, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn. Snippets: UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn. Target aspect: BHP",,BHP,-0.338,"ModelResponse(id='chatcmpl-AvESsjBaeYEApOtHfrs5mTf9o4tI3', created=1738203662, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=131, total_tokens=259, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: CRH adds CR Laurence to acquisitions tally for $1.3bn. Snippets: CRH adds CR Laurence to acquisitions tally for $1.3bn. Target aspect: CRH,,CRH,0.231,"ModelResponse(id='chatcmpl-AvESuvzm4B39OUwHemziBYp93RqOW', created=1738203664, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=125, total_tokens=253, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Stakes High for AstraZeneca Heart Drug Facing Tough Competition. Snippets: Stakes High for AstraZeneca Heart Drug Facing Tough Competition. Target aspect: AstraZeneca,,AstraZeneca,-0.24,"ModelResponse(id='chatcmpl-AvESwc38BWyiKMuSYsyNvMsNGRe68', created=1738203666, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=117, total_tokens=245, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Shire to buy NPS for $5.2 billion to boost rare disease drugs. Snippets: Shire to buy NPS for $5.2 billion to boost rare disease drugs. Target aspect: Shire,,Shire,0.235,"ModelResponse(id='chatcmpl-AvESyEvdaYsp5QtKrEpsQhixBkTde', created=1738203668, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=131, total_tokens=259, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Novartis buys remaining rights to GSK treatment in deal up to $1 billion. Snippets: Novartis buys remaining rights to GSK treatment in deal up to $1 billion. Target aspect: Novartis,,Novartis,0.217,"ModelResponse(id='chatcmpl-AvET0Wbbq0upczAgzyTXtpQ7orvjB', created=1738203670, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=132, total_tokens=260, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: AstraZeneca bags another cancer drug deal, this time with Inovio. Snippets: AstraZeneca bags another cancer drug deal, this time with Inovio. Target aspect: Inovio",,Inovio,0.316,"ModelResponse(id='chatcmpl-AvET17aMSCfwUmgUPRFyXJeuvyQ2X', created=1738203671, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=126, total_tokens=254, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm. Snippets: REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm. Target aspect: AXA,,AXA,-0.398,"ModelResponse(id='chatcmpl-AvET39GYeKXHPjNvlGUK25PQaYagG', created=1738203673, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=137, total_tokens=265, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: L&G still paying price for dividend cut during crisis, chief says. Snippets: L&G still paying price for dividend cut during crisis, chief says. Target aspect: L&G",,L&G,-0.338,"ModelResponse(id='chatcmpl-AvET51ExC3DNhYSRvnuZLAha5y04p', created=1738203675, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Buffett's Company Reports 37 Percent Drop in 2Q Earnings. Snippets: Buffett's Company Reports 37 Percent Drop in 2Q Earnings. Target aspect: Berkshire Hathaway Inc.,,Berkshire Hathaway Inc.,-0.566,"ModelResponse(id='chatcmpl-AvET7oLvUifbIqcQWgO6J1IeMiC8Q', created=1738203677, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=124, total_tokens=252, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise. Snippets: Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise. Target aspect: Travis Perkins,,Travis Perkins,0.769,"ModelResponse(id='chatcmpl-AvET8EYzgBgBiha7vhHkEuYY8POAE', created=1738203678, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: Tesco, Asda sales fall as march of the discounters continues: Kantar. Snippets: Tesco, Asda sales fall as march of the discounters continues: Kantar. Target aspect: Tesco",,Tesco,-0.398,"ModelResponse(id='chatcmpl-AvETBgAhAP2OlaE97RTfp3fPfA5cH', created=1738203681, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=128, total_tokens=256, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Shire proposes $30 bln all-share tie-up with Baxalta. Snippets: Shire proposes $30 bln all-share tie-up with Baxalta. Target aspect: Shire,,Shire,0.22,"ModelResponse(id='chatcmpl-AvETCuA4fvbUEqUSXboZvc9SBNrQo', created=1738203682, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=125, total_tokens=253, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Shire CEO steps up drive to get Baxalta board talking. Snippets: Shire CEO steps up drive to get Baxalta board talking. Target aspect: Shire,,Shire,0.124,"ModelResponse(id='chatcmpl-AvETDIVw8Lj71FnUbr5ZwXJg8HZkj', created=1738203683, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=121, total_tokens=249, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: Tesco, Asda sales fall as march of the discounters continues-Kantar. Snippets: Tesco, Asda sales fall as march of the discounters continues-Kantar. Target aspect: Asda",,Asda,-0.356,"ModelResponse(id='chatcmpl-AvETGZ5tMB8j92SAKI3qA4eGAAs0o', created=1738203686, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=127, total_tokens=255, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
Sentence: Verizon and AT&T accused of hurting rivals. Snippets: Verizon and AT&T accused of hurting rivals. Target aspect: Verizon,,Verizon,-0.446,"ModelResponse(id='chatcmpl-AvETI58xYt7xadIxOZHNnmnDGraqr', created=1738203688, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=112, total_tokens=240, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"Sentence: FTSE 100 falls as China devaluation hits Burberry, mining stocks. Snippets: FTSE 100 falls as China devaluation hits Burberry, mining stocks. Target aspect: Burberry",,Burberry,-0.479,"ModelResponse(id='chatcmpl-AvETKhMAAHiPxiFmNzi9NLU0N5V9K', created=1738203690, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=127, total_tokens=255, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
