sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .,"NEUTRAL  
The sentence provides factual information about an increase in exports without expressing any emotional tone or subjective judgment.",2,"ModelResponse(id='909f623f6f55c9a7', created=1738218320, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides factual information about an increase in exports without expressing any emotional tone or subjective judgment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=128, total_tokens=152, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","NEUTRAL  
The sentence is a factual statement about a company winning orders and does not express any positive or negative sentiment. It simply reports the information without any emotional or evaluative language.",2,"ModelResponse(id='909f623f3d9e81af', created=1738218323, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement about a company winning orders and does not express any positive or negative sentiment. It simply reports the information without any emotional or evaluative language.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=39, prompt_tokens=164, total_tokens=203, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL  
The sentence is a factual statement describing the structure of a new organization without expressing any positive or negative sentiment.",1,"ModelResponse(id='909f623f6a6ae5c1', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement describing the structure of a new organization without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=131, total_tokens=157, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The value of the order is USD 2.3 mn .,"NEUTRAL  
The sentence is a factual statement about the value of an order and does not express any positive or negative sentiment.",1,"ModelResponse(id='909f623f5b9ce5b6', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement about the value of an order and does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=125, total_tokens=152, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","NEUTRAL  
The sentence discusses the potential creation of a strong EU-based fertilizer industry and its ability to meet global competition, which is a factual statement without clear emotional or evaluative language indicating positivity or negativity.",2,"ModelResponse(id='909f623f6997ef61', created=1738218323, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence discusses the potential creation of a strong EU-based fertilizer industry and its ability to meet global competition, which is a factual statement without clear emotional or evaluative language indicating positivity or negativity.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=43, prompt_tokens=133, total_tokens=176, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"**NEUTRAL**  
The sentence is a factual statement about a share subscription period and does not express any positive or negative sentiment.",1,"ModelResponse(id='909f623f6cb1c944', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**NEUTRAL**  \nThe sentence is a factual statement about a share subscription period and does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=138, total_tokens=166, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL  
The sentence is factual and informative, describing a report as an essential source of data and information without expressing any positive or negative sentiment.",1,"ModelResponse(id='909f623f6a2d8792', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is factual and informative, describing a report as an essential source of data and information without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=143, total_tokens=174, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The figure does not include food exports from Finland .,"NEUTRAL  
The sentence is a factual statement without any emotional or evaluative language, making it neutral in sentiment.",1,"ModelResponse(id='909f623f6d0982c8', created=1738218320, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement without any emotional or evaluative language, making it neutral in sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=122, total_tokens=147, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE  
The sentence indicates a decline in share prices and mentions broader weakness for the FTSE 100, which conveys a negative sentiment.",0,"ModelResponse(id='909f623f6eb682e7', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEGATIVE  \nThe sentence indicates a decline in share prices and mentions broader weakness for the FTSE 100, which conveys a negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=143, total_tokens=173, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","**NEUTRAL**  
The sentence is purely descriptive and factual, listing various products without expressing any positive or negative sentiment.",1,"ModelResponse(id='909f623f7e13e610', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**NEUTRAL**  \nThe sentence is purely descriptive and factual, listing various products without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=160, total_tokens=186, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","NEUTRAL  
The sentence provides factual information about cash flow figures without expressing any positive or negative sentiment. It simply compares two values without any evaluative language.",2,"ModelResponse(id='909f623f7aaae600', created=1738218323, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides factual information about cash flow figures without expressing any positive or negative sentiment. It simply compares two values without any evaluative language.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=144, total_tokens=177, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The total number of voting rights is 74,612,523 .","NEUTRAL  
The sentence is a factual statement providing numerical information without any emotional or evaluative language, making it neutral in sentiment.",1,"ModelResponse(id='909f623f8a1a59f1', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement providing numerical information without any emotional or evaluative language, making it neutral in sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=126, total_tokens=154, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE  
The sentence highlights a significant increase in operating profit, which is a positive development for the company.",2,"ModelResponse(id='909f623f8917d6fc', created=1738218320, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE  \nThe sentence highlights a significant increase in operating profit, which is a positive development for the company.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=130, total_tokens=153, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL  
The sentence provides factual information about market shares without expressing any positive or negative sentiment.",1,"ModelResponse(id='909f623f9848209f', created=1738218320, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides factual information about market shares without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=156, total_tokens=177, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL  
The sentence is a factual statement about a company's scheduled release of a report. It does not express any positive or negative sentiment.",1,"ModelResponse(id='909f623f9978c94a', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL  \nThe sentence is a factual statement about a company's scheduled release of a report. It does not express any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=151, total_tokens=182, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEUTRAL  
The sentence provides factual information about refining margins without expressing any positive or negative sentiment. It is purely descriptive and neutral in tone.",2,"ModelResponse(id='909f623faa4d0648', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides factual information about refining margins without expressing any positive or negative sentiment. It is purely descriptive and neutral in tone.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=143, total_tokens=173, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL  
The sentence is a factual statement about Patrick Jeambar's responsibilities and does not express any positive or negative sentiment.",1,"ModelResponse(id='909f623fa8360588', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL  \nThe sentence is a factual statement about Patrick Jeambar's responsibilities and does not express any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=138, total_tokens=165, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"**POSITIVE**  
The sentence highlights a significant increase in net profit, which is generally perceived as a positive development for a company.",2,"ModelResponse(id='909f623fa9f2056d', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**POSITIVE**  \nThe sentence highlights a significant increase in net profit, which is generally perceived as a positive development for a company.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=165, total_tokens=193, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","POSITIVE  
The sentence indicates an increase in operating profit, which is a positive financial improvement. Words like ""up from"" convey a favorable sentiment.",2,"ModelResponse(id='909f623faa4dd629', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE  \nThe sentence indicates an increase in operating profit, which is a positive financial improvement. Words like ""up from"" convey a favorable sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=139, total_tokens=170, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
This new partnership agreement represents a significant milestone for both parties .,"POSITIVE  
The sentence expresses a positive sentiment as it highlights a ""significant milestone,"" which conveys progress and success in the partnership agreement.",2,"ModelResponse(id='909f623fca8582a5', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE  \nThe sentence expresses a positive sentiment as it highlights a ""significant milestone,"" which conveys progress and success in the partnership agreement.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=124, total_tokens=152, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The corrected chapter is in its entirety below .,"NEUTRAL  
The sentence is a factual statement without any emotional or evaluative language, indicating neither positive nor negative sentiment.",1,"ModelResponse(id='909f623fcaba0571', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement without any emotional or evaluative language, indicating neither positive nor negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=121, total_tokens=147, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL  
The sentence is a factual statement describing the products manufactured by Tulikivi without expressing any positive or negative sentiment.",1,"ModelResponse(id='909f623fcc011785', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement describing the products manufactured by Tulikivi without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=137, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL  
The sentence is a factual statement without any emotional or evaluative language, making it neutral in sentiment.",1,"ModelResponse(id='909f623ffe6dc988', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence is a factual statement without any emotional or evaluative language, making it neutral in sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=132, total_tokens=157, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"**POSITIVE**  
The sentence indicates a significant improvement in the operating result, shifting from a loss to a positive figure, which conveys a positive sentiment.",2,"ModelResponse(id='909f623ffe153998', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**POSITIVE**  \nThe sentence indicates a significant improvement in the operating result, shifting from a loss to a positive figure, which conveys a positive sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=139, total_tokens=171, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","**NEUTRAL**  
The sentence reports factual information about a company's financial performance without expressing any positive or negative sentiment. It simply states that the net profit fell by 45%, which is a neutral statement of fact.",0,"ModelResponse(id='909f62400c9139b2', created=1738218324, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""**NEUTRAL**  \nThe sentence reports factual information about a company's financial performance without expressing any positive or negative sentiment. It simply states that the net profit fell by 45%, which is a neutral statement of fact."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=46, prompt_tokens=174, total_tokens=220, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"POSITIVE  
The sentence highlights an increase in sales, strong volume, and favorable currency effects, all of which convey a positive sentiment.",2,"ModelResponse(id='909f62400e0d7f9e', created=1738218321, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE  \nThe sentence highlights an increase in sales, strong volume, and favorable currency effects, all of which convey a positive sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=136, total_tokens=164, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL  
The sentence is factual and descriptive, providing information about Ruukki's delivery for a bridge project. It does not express any positive or negative sentiment.",1,"ModelResponse(id='909f62402ef668f3', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""NEUTRAL  \nThe sentence is factual and descriptive, providing information about Ruukki's delivery for a bridge project. It does not express any positive or negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=35, prompt_tokens=140, total_tokens=175, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","POSITIVE  
The sentence highlights a significant increase in net profit, which is a positive financial outcome, indicating favorable sentiment.",2,"ModelResponse(id='909f62401c2281c1', created=1738218320, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='POSITIVE  \nThe sentence highlights a significant increase in net profit, which is a positive financial outcome, indicating favorable sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=142, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","NEUTRAL  
The sentence provides factual information about growth in advertising and circulation revenues without expressing any positive or negative sentiment. It is purely descriptive and neutral in tone.",2,"ModelResponse(id='909f62401c4e57b2', created=1738218322, model='together_ai/deepseek-ai/DeepSeek-V3', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='NEUTRAL  \nThe sentence provides factual information about growth in advertising and circulation revenues without expressing any positive or negative sentiment. It is purely descriptive and neutral in tone.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=34, prompt_tokens=133, total_tokens=167, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
