sentences,llm_responses,actual_labels,complete_responses,extracted_labels
Exports grew 16.5 percent to 19.1 million liters .,"NEUTRAL

The sentence is neutral because it simply states a fact about the growth of exports without expressing any positive or negative sentiment.",2,"ModelResponse(id='907e5526dedbd6d5', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it simply states a fact about the growth of exports without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=148, total_tokens=178, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","NEUTRAL

The sentence is neutral because it simply states a fact about the company winning orders without expressing any positive or negative sentiment.",2,"ModelResponse(id='907e55329f4305d1', created=1737871752, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it simply states a fact about the company winning orders without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=185, total_tokens=215, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL

The sentence is neutral because it simply states the composition of the new organization and does not express any positive or negative sentiment.",1,"ModelResponse(id='907e5526dc9a822a', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it simply states the composition of the new organization and does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=147, total_tokens=178, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The value of the order is USD 2.3 mn .,"NEUTRAL

The sentence is neutral because it simply states a fact about the value of an order without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e5526d9f08269', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it simply states a fact about the value of an order without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=142, total_tokens=173, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","NEUTRAL

The sentence is neutral because it describes a situation where two producers are combined to create a strong EU-based fertilizer industry, but it does not express any positive or negative sentiment about the situation.",2,"ModelResponse(id='907e55271e5920ba', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it describes a situation where two producers are combined to create a strong EU-based fertilizer industry, but it does not express any positive or negative sentiment about the situation.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=151, total_tokens=196, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL

The sentence is a factual statement about the share subscription period for C options, and does not express any positive or negative sentiment.",1,"ModelResponse(id='907e55272960d63c', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is a factual statement about the share subscription period for C options, and does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=160, total_tokens=192, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL

The sentence is neutral because it does not express any positive or negative sentiment about the Neste Oil Corporation Refining Operation Asset Summary Report. It simply states that the report is an essential source for company data and information.",1,"ModelResponse(id='907e55272fa3818c', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it does not express any positive or negative sentiment about the Neste Oil Corporation Refining Operation Asset Summary Report. It simply states that the report is an essential source for company data and information.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=160, total_tokens=210, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The figure does not include food exports from Finland .,"NEGATIVE

The sentence is classified as negative because it implies that there is a lack or exclusion of something (food exports from Finland) in the figure being discussed.",1,"ModelResponse(id='907e55272b35823f', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEGATIVE\n\nThe sentence is classified as negative because it implies that there is a lack or exclusion of something (food exports from Finland) in the figure being discussed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=139, total_tokens=175, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE

The sentence is classified as 'NEGATIVE' because it mentions that share prices ended lower in London, indicating a negative sentiment.",0,"ModelResponse(id='907e55272e8b827a', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=""NEGATIVE\n\nThe sentence is classified as 'NEGATIVE' because it mentions that share prices ended lower in London, indicating a negative sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=160, total_tokens=192, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL

The sentence is providing information about the products offered by a company, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e55271ba23975', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is providing information about the products offered by a company, without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=179, total_tokens=207, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","POSITIVE

The sentence mentions that cash flow from operations increased to EUR 7.4 million, which is a positive change compared to the negative EUR 68.6 million in the second quarter of 2008.",2,"ModelResponse(id='907e55272d8e3982', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='POSITIVE\n\nThe sentence mentions that cash flow from operations increased to EUR 7.4 million, which is a positive change compared to the negative EUR 68.6 million in the second quarter of 2008.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=49, prompt_tokens=164, total_tokens=213, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The total number of voting rights is 74,612,523 .","NEUTRAL

The sentence is a statement of fact and does not express any sentiment.",1,"ModelResponse(id='907e552728086fd7', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is a statement of fact and does not express any sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=148, total_tokens=169, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE

The sentence states that Orion Pharma's operating profit increased by 42.5% from 2004, which indicates a positive sentiment.",2,"ModelResponse(id='907e552739c1c9ac', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content=""POSITIVE\n\nThe sentence states that Orion Pharma's operating profit increased by 42.5% from 2004, which indicates a positive sentiment."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=150, total_tokens=186, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL

This sentence is providing factual information about the market share of different companies in the South Korean handset market. It does not express any positive or negative sentiment.",1,"ModelResponse(id='907e55272f76d6c9', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThis sentence is providing factual information about the market share of different companies in the South Korean handset market. It does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=174, total_tokens=211, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL

The sentence is providing information about the release of a second-quarter report by M-real, a Finnish paper maker. It does not express any positive or negative sentiment.",1,"ModelResponse(id='907e55272e6ed667', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is providing information about the release of a second-quarter report by M-real, a Finnish paper maker. It does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=41, prompt_tokens=175, total_tokens=216, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEGATIVE

The sentence is classified as negative because it compares the refining margin for the year to the prior year and shows a decrease in value.",2,"ModelResponse(id='907e55273b56c975', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEGATIVE\n\nThe sentence is classified as negative because it compares the refining margin for the year to the prior year and shows a decrease in value.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=164, total_tokens=196, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL

The sentence is neutral because it is simply stating that Patrick Jeambar will continue to be responsible for certain functions of Ahlstrom Corporation. There is no expressed sentiment or emotion in the sentence.",1,"ModelResponse(id='907e552739952d21', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it is simply stating that Patrick Jeambar will continue to be responsible for certain functions of Ahlstrom Corporation. There is no expressed sentiment or emotion in the sentence.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=46, prompt_tokens=156, total_tokens=202, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"POSITIVE

The sentence describes an increase in net profit, which indicates a positive sentiment.",2,"ModelResponse(id='907e55273cd805e1', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='POSITIVE\n\nThe sentence describes an increase in net profit, which indicates a positive sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=186, total_tokens=206, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","NEUTRAL

The sentence provides information about the change in consolidated operating profit, but it does not express any positive or negative sentiment.",2,"ModelResponse(id='907e552749d4242f', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence provides information about the change in consolidated operating profit, but it does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=160, total_tokens=190, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
This new partnership agreement represents a significant milestone for both parties .,"POSITIVE

The sentence expresses a positive sentiment as it describes the new partnership agreement as a significant milestone for both parties, indicating a positive outcome or achievement.",2,"ModelResponse(id='907e5527591ae646', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='POSITIVE\n\nThe sentence expresses a positive sentiment as it describes the new partnership agreement as a significant milestone for both parties, indicating a positive outcome or achievement.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=141, total_tokens=174, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
The corrected chapter is in its entirety below .,"NEUTRAL

The sentence is neutral because it does not express any positive or negative sentiment. It simply states that the corrected chapter is provided below.",1,"ModelResponse(id='907e5527681a3aea', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it does not express any positive or negative sentiment. It simply states that the corrected chapter is provided below.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=138, total_tokens=171, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL

The sentence is providing information about the products manufactured by Tulikivi, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e55276a85f272', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is providing information about the products manufactured by Tulikivi, without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=155, total_tokens=184, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL

The sentence is neutral because it is simply stating a fact about the reporting structure within a company and does not express any positive or negative sentiment.",1,"ModelResponse(id='907e55277ea820b1', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is neutral because it is simply stating a fact about the reporting structure within a company and does not express any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=35, prompt_tokens=150, total_tokens=185, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"NEGATIVE

The sentence mentions a loss of EUR 267mn in 2009, which indicates a negative sentiment. Although the operating result improved, the comparison to the previous loss makes the overall sentiment negative.",2,"ModelResponse(id='907e5527699d8251', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEGATIVE\n\nThe sentence mentions a loss of EUR 267mn in 2009, which indicates a negative sentiment. Although the operating result improved, the comparison to the previous loss makes the overall sentiment negative.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=49, prompt_tokens=162, total_tokens=211, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","NEGATIVE

The sentence describes a decrease in net profit, which indicates a negative sentiment.",0,"ModelResponse(id='907e55276974d65c', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEGATIVE\n\nThe sentence describes a decrease in net profit, which indicates a negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=21, prompt_tokens=200, total_tokens=221, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"POSITIVE
The sentence is classified as positive because it mentions an increase in sales (10% rise) and attributes it to strong volume and favourable currency effects, which are both positive factors.",2,"ModelResponse(id='907e55278c15822d', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='POSITIVE\nThe sentence is classified as positive because it mentions an increase in sales (10% rise) and attributes it to strong volume and favourable currency effects, which are both positive factors.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=156, total_tokens=196, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL

The sentence is providing factual information about the delivery of steel structures and installation for a bridge, without expressing any positive or negative sentiment.",1,"ModelResponse(id='907e55278b370616', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL\n\nThe sentence is providing factual information about the delivery of steel structures and installation for a bridge, without expressing any positive or negative sentiment.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=157, total_tokens=190, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","POSITIVE

The sentence describes an increase in net profit, which is a positive outcome.",2,"ModelResponse(id='907e5527a9e259fd', created=1737871750, model='together_ai/deepseek-ai/deepseek-llm-67b-chat', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='POSITIVE\n\nThe sentence describes an increase in net profit, which is a positive outcome.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=20, prompt_tokens=165, total_tokens=185, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",
