texts,llm_responses,actual_labels,complete_responses,extracted_labels
"The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits .",2,0,"ModelResponse(id='chatcmpl-d4c48bef-2e2d-4756-bbbf-d3ce95f4eec2', created=1738354963, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=118, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None))",2
"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",1,1,"ModelResponse(id='chatcmpl-ee864973-2037-48c8-b7e2-2f4840701a9f', created=1738354963, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=85, total_tokens=86, completion_tokens_details=None, prompt_tokens_details=None))",1
"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .",0,1,"ModelResponse(id='chatcmpl-afe54d42-cb56-4d99-a046-52ddd55d879e', created=1738354963, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=99, total_tokens=100, completion_tokens_details=None, prompt_tokens_details=None))",0
The amendment will not incur additional costs .,0,2,"ModelResponse(id='chatcmpl-1adc6ca9-d007-4ed3-8fa1-15bfe6a8c751', created=1738354963, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=71, total_tokens=72, completion_tokens_details=None, prompt_tokens_details=None))",0
Finnish house manufacturers are targeting the strongly growing one-family house market in Russia .,2,2,"ModelResponse(id='chatcmpl-891cfaf4-c055-4b5a-9558-ecb91e30294a', created=1738354963, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=79, total_tokens=80, completion_tokens_details=None, prompt_tokens_details=None))",2
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",0,2,"ModelResponse(id='chatcmpl-50c988f9-3c34-4d81-83c8-a00b2ec22d64', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=88, total_tokens=89, completion_tokens_details=None, prompt_tokens_details=None))",0
Panostaja did not disclose the purchase price .,0,2,"ModelResponse(id='chatcmpl-0def5cee-892c-43d1-b5ae-2ba1f77cb2f7', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=73, total_tokens=74, completion_tokens_details=None, prompt_tokens_details=None))",0
"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima .",0,2,"ModelResponse(id='chatcmpl-df248625-e898-43a2-af5a-4f1ef284bdc8', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=102, total_tokens=103, completion_tokens_details=None, prompt_tokens_details=None))",0
18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,0,2,"ModelResponse(id='chatcmpl-2213a73b-d782-46d7-a5a8-b4564fc89840', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=93, total_tokens=94, completion_tokens_details=None, prompt_tokens_details=None))",0
"As a result of these transactions , the aggregate holdings of Burrill Life Sciences Capital Fund , L.P. has decreased below 5 per cent of the total number of shares and votes of the Company .",1,1,"ModelResponse(id='chatcmpl-685a6605-8060-4398-8c72-6819f670633b', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=104, total_tokens=105, completion_tokens_details=None, prompt_tokens_details=None))",1
"The value of the deal exceeds EUR500 ,000 , the company said .",0,2,"ModelResponse(id='chatcmpl-a88280d3-43c9-4f41-a5bc-54b9b7c27249', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=82, total_tokens=83, completion_tokens_details=None, prompt_tokens_details=None))",0
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,0,1,"ModelResponse(id='chatcmpl-d8b7b41a-2e23-4bcc-82c7-cd56fa4ad1f4', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=95, total_tokens=96, completion_tokens_details=None, prompt_tokens_details=None))",0
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",0,0,"ModelResponse(id='chatcmpl-9244aacd-d240-47d6-9fef-2feefe390420', created=1738354964, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=87, total_tokens=88, completion_tokens_details=None, prompt_tokens_details=None))",0
"Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation .",0,2,"ModelResponse(id='chatcmpl-ff275b7f-c6a8-4d69-9940-6b93873e0c0e', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=90, total_tokens=91, completion_tokens_details=None, prompt_tokens_details=None))",0
"KONE , headquartered in Espoo , Finland , is one of the world 's leading elevator and escalator companies .",0,2,"ModelResponse(id='chatcmpl-e933de5e-514c-4a77-9d9f-005e6a0d39f0', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=86, total_tokens=87, completion_tokens_details=None, prompt_tokens_details=None))",0
The company aims to maintain this trend in profitability during the current year .,0,0,"ModelResponse(id='chatcmpl-9c8a43cb-60af-49cb-b1e7-429491520964', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=77, total_tokens=78, completion_tokens_details=None, prompt_tokens_details=None))",0
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,0,2,"ModelResponse(id='chatcmpl-1f4a5cd2-63ad-4724-b34d-78888be4d959', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=89, total_tokens=90, completion_tokens_details=None, prompt_tokens_details=None))",0
"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",0,2,"ModelResponse(id='chatcmpl-7468e136-7c43-4256-b05a-f45549e6938a', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=96, total_tokens=97, completion_tokens_details=None, prompt_tokens_details=None))",0
A total of $ 78 million will be invested in the project .,0,2,"ModelResponse(id='chatcmpl-2714b38a-197c-4ce9-b6af-9dc6f31d1821', created=1738354965, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=78, total_tokens=79, completion_tokens_details=None, prompt_tokens_details=None))",0
"The machine will have an annual production capacity of 200,000 tonnes of super-calendered magazine paper and other paper grades based on recovered fiber , Stora Enso said .",0,2,"ModelResponse(id='chatcmpl-fb512242-26dd-4f35-b746-a3c450c70df5', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=104, total_tokens=105, completion_tokens_details=None, prompt_tokens_details=None))",0
The expanded plant is scheduled to be operational by the middle of October 2009 .,0,2,"ModelResponse(id='chatcmpl-3cc44833-32ca-4023-8b9c-aeb2cc5cd79d', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=82, total_tokens=83, completion_tokens_details=None, prompt_tokens_details=None))",0
Basware finances the acquisition with a bank loan .,1,2,"ModelResponse(id='chatcmpl-5e6a4395-9cac-4e62-a097-bdb723b71fe4', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=73, total_tokens=74, completion_tokens_details=None, prompt_tokens_details=None))",1
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",0,2,"ModelResponse(id='chatcmpl-654e4e06-7ebd-4f87-b807-068b0bfbebd9', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=96, total_tokens=97, completion_tokens_details=None, prompt_tokens_details=None))",0
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,0,2,"ModelResponse(id='chatcmpl-ecb34c93-ec43-41a6-be8f-f651b2f24499', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=84, total_tokens=85, completion_tokens_details=None, prompt_tokens_details=None))",0
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",0,0,"ModelResponse(id='chatcmpl-1d2ff2fa-a5a2-45a9-8a5b-8964c8de4e6f', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=90, total_tokens=91, completion_tokens_details=None, prompt_tokens_details=None))",0
"Previously , the company anticipated its operating profit to improve over the same period .",0,0,"ModelResponse(id='chatcmpl-e0a8b3d6-f304-47b5-959e-5a95557b6b1b', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=78, total_tokens=79, completion_tokens_details=None, prompt_tokens_details=None))",0
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",0,2,"ModelResponse(id='chatcmpl-ecf4df19-bec2-4bd8-a3ad-581f37b61dae', created=1738354966, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=118, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None))",0
"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % .",0,2,"ModelResponse(id='chatcmpl-23f933f6-2ebd-4943-ae53-49d4c46ac7a7', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=118, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None))",0
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,0,0,"ModelResponse(id='chatcmpl-34597a7e-8ed6-4681-93e1-4d792c0d6cde', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=100, total_tokens=101, completion_tokens_details=None, prompt_tokens_details=None))",0
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",0,0,"ModelResponse(id='chatcmpl-b1224fdf-0255-494f-a985-759262de8c0d', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=144, total_tokens=145, completion_tokens_details=None, prompt_tokens_details=None))",0
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,0,0,"ModelResponse(id='chatcmpl-67abcf4d-ae15-4748-b925-9fec7caaf323', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=127, total_tokens=128, completion_tokens_details=None, prompt_tokens_details=None))",0
"Capman , the Finnish alternative asset manager , has made an acquisition for its Helsinki-focused vehicle , Real Estate Fund I. The fund has bought a seven-story office built in 1973 that underwent refurbishment at the end of the 1990s .",2,2,"ModelResponse(id='chatcmpl-1d5f7d08-a798-4f90-abbf-a2fc629deb5e', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=119, total_tokens=120, completion_tokens_details=None, prompt_tokens_details=None))",2
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,0,2,"ModelResponse(id='chatcmpl-ad293805-bf86-4651-a07a-402b00f1aff1', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=87, total_tokens=88, completion_tokens_details=None, prompt_tokens_details=None))",0
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",0,0,"ModelResponse(id='chatcmpl-113db2d2-c7c9-4f4d-8b71-c068d69ae8d3', created=1738354967, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=117, total_tokens=118, completion_tokens_details=None, prompt_tokens_details=None))",0
"ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced .",0,2,"ModelResponse(id='chatcmpl-9246983d-bb12-41ad-98da-22d5140d6009', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=111, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None))",0
Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,1,2,"ModelResponse(id='chatcmpl-3b6c97ea-7deb-4a6c-ae43-715abcd7fe26', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=83, total_tokens=84, completion_tokens_details=None, prompt_tokens_details=None))",1
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,0,1,"ModelResponse(id='chatcmpl-3f96c5e8-4cc6-47dd-93d2-365f6f93ba0f', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=94, total_tokens=95, completion_tokens_details=None, prompt_tokens_details=None))",0
`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,0,2,"ModelResponse(id='chatcmpl-66728aaf-82e6-4d8d-b9bd-0b1622453679', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=85, total_tokens=86, completion_tokens_details=None, prompt_tokens_details=None))",0
"- The Group -娄 s profit before taxes was EUR 0,2 7,8 million .",0,2,"ModelResponse(id='chatcmpl-3647246a-13af-49a5-9ba4-9c65d7329ef7', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=84, total_tokens=85, completion_tokens_details=None, prompt_tokens_details=None))",0
`` Marimekko aims to expand its distribution network primarily by increasing the number of concept stores and shop-in-shops .,2,2,"ModelResponse(id='chatcmpl-6378ab0d-9999-4876-81ec-e553b279364b', created=1738354968, model='command-r-plus-08-2024', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2', role='assistant', tool_calls=None, function_call=None, provider_specific_fields=None))], usage=Usage(completion_tokens=1, prompt_tokens=88, total_tokens=89, completion_tokens_details=None, prompt_tokens_details=None))",2
