sentences,llm_responses,actual_labels,complete_responses
labor productivity remained on a strong upward trend.,NEUTRAL,0,"ModelResponse(id='8eaed21a183f12db-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011475, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=115, total_tokens=119))"
Persistently strong demand and increasingly supportive conditions in debt and equity markets suggested the possibility of rising inflation pressures.,HAWKISH,1,"ModelResponse(id='8eaed21f9ab84560-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011476, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=127, total_tokens=132))"
"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.",NEUTRAL,1,"ModelResponse(id='8eaed2236a50bf66-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011477, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=143, total_tokens=147))"
"As we all know, starting in late February or March of last year, widespread economic and social lockdowns and other effects of the pandemic caused the swiftest and deepest contraction in employment and economic activity since the Great Depression.",NEUTRAL,0,"ModelResponse(id='8eaed226a8c26755-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011477, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=151, total_tokens=155))"
"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels.",DOVISH,0,"ModelResponse(id='8eaed228ec90bfae-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='DOVISH', role='assistant', tool_calls=[]))], created=1733011477, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=152, total_tokens=156))"
"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.",DOVISH,0,"ModelResponse(id='8eaed22c884ebf9c-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='DOVISH', role='assistant', tool_calls=[]))], created=1733011478, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=163, total_tokens=167))"
"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment",NEUTRAL,2,"ModelResponse(id='8eaed2516a5fb00d-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011484, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=126, total_tokens=130))"
Many indicated that they expected cyclical pressures associated with a tightening labor market to show through to higher inflation over the medium term.,HAWKISH,1,"ModelResponse(id='8eaed256781b53d0-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011485, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=131, total_tokens=136))"
"Many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad.",NEUTRAL,0,"ModelResponse(id='8eaed259fb7a6747-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011485, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=149, total_tokens=153))"
"Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced might be mistakenly interpreted in the view of some members as a signal that the Committee had come to the end of its policy easing moves--a judgment they were not prepared to make at this time.",NEUTRAL,0,"ModelResponse(id='8eaed261ded4bff6-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011487, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=175, total_tokens=179))"
"Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.",NEUTRAL,0,"ModelResponse(id='8eaed2659b53bcfd-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011487, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=135, total_tokens=139))"
"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.",NEUTRAL,2,"ModelResponse(id='8eaed26e290e6762-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011489, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=147, total_tokens=151))"
"However, other measures of labor utilization--including the labor force participation rate and the numbers of discouraged workers and those working part time for economic reasons--suggested more modest improvement, and other indicators of labor demand, such as rates of hiring and quits, remained low.",NEUTRAL,2,"ModelResponse(id='8eaed2747d8ebd50-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011490, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=159, total_tokens=163))"
"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.",NEUTRAL,2,"ModelResponse(id='8eaed2806b5e1399-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011491, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=129, total_tokens=133))"
"In the near term, the 12-month change in PCE prices was expected to move above 2 percent as the low inflation readings from the spring of last year drop out of the calculation.",HAWKISH,2,"ModelResponse(id='8eaed2828a037bcf-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011492, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=145, total_tokens=150))"
And the growth of telegraphy enabled railroads to better coordinate the movement of trains over a wider area.,NEUTRAL,2,"ModelResponse(id='8eaed284a8b4afc6-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011492, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=128, total_tokens=132))"
"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.",HAWKISH,0,"ModelResponse(id='8eaed288dd437bba-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011493, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=155, total_tokens=160))"
"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.",NEUTRAL,2,"ModelResponse(id='8eaed28c9d7d44ee-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011493, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=151, total_tokens=155))"
"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.",NEUTRAL,2,"ModelResponse(id='8eaed2924f05bf6d-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011494, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=174, total_tokens=178))"
"payroll employment posted solid gains, and, on balance, a range of labor market indicators suggested that underutilization of labor resources diminished somewhat.",NEUTRAL,1,"ModelResponse(id='8eaed299cfd4134f-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011496, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=134, total_tokens=138))"
"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.",NEUTRAL,2,"ModelResponse(id='8eaed2a2aa1de590-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011497, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=141, total_tokens=145))"
"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.",HAWKISH,1,"ModelResponse(id='8eaed2a60d5b677f-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011497, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=150, total_tokens=155))"
"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.",HAWKISH,0,"ModelResponse(id='8eaed2a8db2a44ea-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011498, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=128, total_tokens=133))"
Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,HAWKISH,1,"ModelResponse(id='8eaed2acadaa6737-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='HAWKISH', role='assistant', tool_calls=[]))], created=1733011499, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=5, prompt_tokens=124, total_tokens=129))"
"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.",NEUTRAL,2,"ModelResponse(id='8eaed2affec144f5-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011499, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=179, total_tokens=183))"
Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,NEUTRAL,1,"ModelResponse(id='8eaed2b21e6faf9e-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011499, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=164, total_tokens=168))"
"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.",NEUTRAL,2,"ModelResponse(id='8eaed2b4382053c7-ATL', choices=[Choices(finish_reason='eos', index=0, message=Message(content='NEUTRAL', role='assistant', tool_calls=[]))], created=1733011500, model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo', object='chat.completion', system_fingerprint=None, usage=Usage(completion_tokens=4, prompt_tokens=136, total_tokens=140))"
